data,ML method,sensitive attrs,bias mitigation,other,accuracy,precision,recall,f1score,mean_pred,sex|unprivileged mean_pred,sex|privileged mean_pred,sex|unprivileged acc,sex|privileged acc,sex|[AOD] Average Odds Difference,sex|[EOD] Equal Opportunity Difference,sex|[SPD] Statistical Parity Difference,sex|[ERD] Error Rate Difference,sex|[A_AOD] Absolute Average Odds Difference,sex|[A_EOD] Absolute Equal Opportunity Difference,sex|[A_SPD] Absolute Statistical Parity Difference,sex|[DI] Disparate Impact,sex|[DI_FM] Disparate Impact the way it was implemented in FairMask,sex|[FR] Flip Rate,sex|[SF] Statistical Parity Subgroup Fairness for One Attribute,sex|[DF] Differential Fairness for One Attribute,[SF] Statistical Parity Subgroup Fairness,[SF] Statistical Parity Subgroup Fairness if 0 was the positive label,[DF] Differential Fairness,[DF] Differential Fairness if 0 was the positive label,[MEOD] M Equal Opportunity Difference,[MAOD] M Average Odds Difference,id,TP,FP,FN,TN,MCC
Adult Dataset,SupportVectorClassifier,['sex'],FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1500, latent_dim=30, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.006, \nlosses_used=['Sensitive KL loss', 'Reconstruction loss', 'KL divergence loss'])Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [24]}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 29}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 25, 'sens_col_ids': [24]}, Pos Y vec loss: {'weight': 1200000}""}",0.014739028071307702,0.042878736148818576,0.05167025734095256,0.03783256761179456,0.022956726363792774,0.032935311807138885,0.023092099209683813,0.036423919032118696,0.011420600656798997,0.05651124613875888,0.12187167501788305,0.02929217117161867,0.03743691907656988,0.03736970973163052,0.07440747546037034,0.021832796491498246,0.15014759144878215,0.17163368475505242,0.04412653792484441,0.0048348598582130305,0.13467476044364363,0.0048348598582130305,0.004834859858213032,0.13467476044364363,0.026316215463773773,0.07440747546037034,0.03736970973163052,2.544865470322699e+18,0.01236897945373429,0.014782766281656253,0.013986178717896472,0.01612214557565308,0.04233866576037859
Adult Dataset,SupportVectorClassifier,['sex'],FairBalance Bias Mitigation,{},0.006724034840904783,0.01685777134837158,0.012905373816733186,0.01376628990323909,0.01080695645329834,0.0120768425990527,0.014237076224048344,0.009809628156226094,0.009562915378630205,0.019154491628200727,0.03305043118311148,0.018444994341557046,0.014898456420995765,0.019154491628200727,0.02076275778191051,0.018444994341557046,0.03211363162280517,0.1410956176388297,0.006652455126729544,0.004132690547794544,0.06708337872308012,0.004132690547794544,0.0041326905477945515,0.06708337872308012,0.028887539533276486,0.02076275778191051,0.019154491628200716,2.544865470322699e+18,0.009152880564721001,0.007120105495741921,0.0029209971891013355,0.010089993744870103,0.014666558064966643
Adult Dataset,SupportVectorClassifier,['sex'],FairMask Bias Mitigation,{},0.006455406672935158,0.0182426359179499,0.017138189177154723,0.013897094569163717,0.006305459171357927,0.006560384494899262,0.009040655372111375,0.007181254740224256,0.008823207099176738,0.02617588163574711,0.05113767409784043,0.012302127670931137,0.0119790714814641,0.02617588163574711,0.05113767409784043,0.012302127670931137,0.03040333590156909,0.4322804797305971,0.0,0.002679363736144687,0.11393542540809855,0.002679363736144687,0.002679363736144685,0.11393542540809855,0.015192432270653871,0.05113767409784043,0.0261758816357471,2.544865470322699e+18,0.006037889562383008,0.003704449923903294,0.006065125420839656,0.008790600413253408,0.016585908488553243
Adult Dataset,SupportVectorClassifier,['sex'],LFR,{'c': 'LFR'},0.006652114483063695,0.020905238390139348,0.022477913557888387,0.018320528872291422,0.008203219989774923,0.010854885588725363,0.013210969791553765,0.007986941539823754,0.009391946872765908,0.04046586321024478,0.07309057333232563,0.020619801676276105,0.013745969908250204,0.04046586321024478,0.06923127652562448,0.020619801676276105,0.06104157307520814,0.7090891565116336,0.016737640362775204,0.004473944961602778,0.20267473035325248,0.004473944961602778,0.00447394496160278,0.20267473035325248,0.024552650758318948,0.06923127652562448,0.04046586321024477,2.544865470322699e+18,0.007215601420238419,0.0039934918494691175,0.0068323178455019255,0.008925153672321322,0.01967971558318066
Adult Dataset,SupportVectorClassifier,['sex'],No Bias Mitigation,{},0.006200509186581982,0.01760713402622742,0.016525298825163313,0.013185452653595683,0.006325882031942432,0.00702118680126396,0.008964973655914565,0.007508339803269838,0.00850275776468199,0.02816568984548591,0.05476615890019787,0.012482377945461637,0.012152604757424858,0.02816568984548591,0.052503056437825206,0.012482377945461637,0.03241743057509779,0.40569993487686584,0.0022614379634189608,0.002725346131149448,0.1140913376684148,0.002725346131149448,0.0027253461311494407,0.1140913376684148,0.015339125296829494,0.052503056437825206,0.028165689845485925,2.544865470322699e+18,0.005978221257235423,0.003614086699689375,0.0059445321889530596,0.008782553931728347,0.015651216672382368
Adult Dataset,SupportVectorClassifier,['sex'],Reweighing Bias Mitigation,{},0.0064593557527345595,0.019358419344633615,0.016186009876510095,0.014552092441399109,0.0058539343998725716,0.007689258969188585,0.008945832641852218,0.006370511257523603,0.00929676025085753,0.022435002866997525,0.04336672528649373,0.013741663768394419,0.012043720120985285,0.022435002866997525,0.04336672528649373,0.013741663768394419,0.056450296134702815,0.15201654134931544,0.018245985502593563,0.0030324348845857897,0.09210480075075173,0.0030324348845857897,0.0030324348845857897,0.09210480075075173,0.01644214412063255,0.04336672528649373,0.022435002866997514,2.544865470322699e+18,0.005943754489047751,0.003399064011622351,0.005952009181974379,0.008745966427017473,0.01712977510045106
Adult Dataset,nn keras,['sex'],FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1500, latent_dim=30, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.006, \nlosses_used=['Sensitive KL loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [24]}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 29}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 25, 'sens_col_ids': [24]}""}",0.009696315434984263,0.0344121853401373,0.07488193512176634,0.04871211786756073,0.03277550732523621,0.032272869714805974,0.03605229934340429,0.020401997057780435,0.013321711195571757,0.042794173333768004,0.08083067762794777,0.024949564225487556,0.027345584150726868,0.0418372284093481,0.07382015101089458,0.02267250568316276,0.12983575318393098,0.16671326458024918,0.05771822379001303,0.005035451835320531,0.13107929448742292,0.005035451835320531,0.005035451835320526,0.13107929448742292,0.028366308854420385,0.07382015101089458,0.04183722840934811,2.544865470322699e+18,0.01827100604295089,0.016152774480011362,0.01883194551923694,0.01736884645293904,0.040068404846228756
Adult Dataset,nn keras,['sex'],FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1500, latent_dim=30, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.006, \nlosses_used=['Sensitive KL loss', 'Reconstruction loss', 'KL divergence loss'])Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [24]}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 29}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 25, 'sens_col_ids': [24]}, Pos Y vec loss: {'weight': 1200000}""}",0.012405371495497001,0.036555433690646594,0.06590302627225754,0.04368681415549471,0.02879595159718223,0.0322146120872078,0.030389435242545924,0.02805128559034206,0.013018556338100023,0.0372829050553391,0.07744590143971632,0.024424119525056163,0.0316869921495282,0.0372829050553391,0.06632515724126316,0.019550921715446225,0.12345171583139217,0.13956429694785144,0.03295044647055199,0.004328261514891217,0.11435153057597976,0.004328261514891217,0.00432826151489121,0.11435153057597976,0.02382052473562884,0.06632515724126316,0.03728290505533909,2.544865470322699e+18,0.01574670529640725,0.015625108456968885,0.017142030092922002,0.016731900775631456,0.04011488473029047
Adult Dataset,nn keras,['sex'],FairBalance Bias Mitigation,{},0.010085273366579148,0.023458512367209923,0.01878308686014016,0.014292565751513662,0.016551221334901514,0.014316234178388617,0.020537375461823396,0.012280546499694896,0.011934211858862275,0.02615743206980333,0.04386786411868594,0.021775926589316284,0.01516005023114883,0.02615743206980333,0.0431487068734245,0.021775926589316284,0.03831875353914024,0.22399044324267467,0.014185960687010207,0.004880507517420164,0.0923005006343875,0.004880507517420164,0.004880507517420173,0.0923005006343875,0.03316942217001548,0.0431487068734245,0.02615743206980334,2.544865470322699e+18,0.008348379764132139,0.012464967934342732,0.004849604902510178,0.014487045919797612,0.017044547722174085
Adult Dataset,nn keras,['sex'],FairMask Bias Mitigation,{},0.006860205036074737,0.030462925151508856,0.05355313171538914,0.025611008518291352,0.02451054553608144,0.01363844395858362,0.0311618133056586,0.00803722697558402,0.008994173148123166,0.028540530301609957,0.05439808793899173,0.022795531413033112,0.011972972513904029,0.028540530301609957,0.05439808793899173,0.022795531413033112,0.037398397730361264,0.5582555288456429,0.0,0.005010428278414897,0.1421565695181976,0.005010428278414897,0.005010428278414892,0.1421565695181976,0.032339141397376474,0.05439808793899173,0.028540530301609957,2.544865470322699e+18,0.013797608743086108,0.011686427045172419,0.013339491989087493,0.0150249457870757,0.020418082833499593
Adult Dataset,nn keras,['sex'],LFR,{'c': 'LFR'},0.005704309984558115,0.028127761236747394,0.035519171374579134,0.01685163899411941,0.017111014200454678,0.012660236216727312,0.022256638906632636,0.007650082917688868,0.008003988706832192,0.03606615937435223,0.0664374005560537,0.021326095958759155,0.012032457901027093,0.03606615937435223,0.06281886208442215,0.021326095958759155,0.04609211813614411,0.4939146314518517,0.01803626524663374,0.0046849479870032205,0.14830560830207995,0.0046849479870032205,0.004684947987003221,0.14830560830207995,0.028462491224547422,0.06281886208442215,0.03606615937435224,2.544865470322699e+18,0.009399384617837405,0.009726136828870132,0.00971284440809657,0.011438916687862774,0.015982409931345483
Adult Dataset,nn keras,['sex'],No Bias Mitigation,{},0.006898507646160561,0.03920076165630442,0.058796725532315304,0.024604663617115153,0.02813689221622306,0.014702754548167149,0.036646451886635414,0.008058242380161578,0.009282641848658886,0.037124800996386126,0.06595990437563133,0.028238253398846194,0.012639359211472537,0.037124800996386126,0.06595990437563133,0.028238253398846194,0.04081392809015315,0.5765354126283134,0.0048728502230586945,0.006290527058272633,0.15161745250229208,0.006290527058272633,0.006290527058272637,0.15161745250229208,0.03985540870119873,0.06595990437563133,0.037124800996386126,2.544865470322699e+18,0.01440371404569123,0.014855107977422963,0.014730631177199825,0.01664180807633201,0.019536988664619344
Adult Dataset,nn keras,['sex'],Reweighing Bias Mitigation,{},0.0077292446567003735,0.021203912542702277,0.022215428521912137,0.01676531067961485,0.010668892901661975,0.01153666650293662,0.014202048700828085,0.008516756425094531,0.010131277507389229,0.02873644075467195,0.05236748895992454,0.017576278245621524,0.012854994829233173,0.01823310060851333,0.03888675426935964,0.017576278245621524,0.052994177753100766,0.2245606218071986,0.011072605711075698,0.0038721722337109526,0.10837791018392282,0.0038721722337109526,0.0038721722337109526,0.10837791018392282,0.022151098751969585,0.03888675426935964,0.01823310060851333,2.544865470322699e+18,0.007698870178645462,0.006024905010986871,0.006401558330935278,0.010946361868422589,0.019924868641116495
Compas Dataset,DecisionTreeRegressor,['sex'],FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Sensitive KL loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [7]}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 16}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [7]}""}",0.017281133216030985,0.021917328376576575,0.02758936597515488,0.01830738686915282,0.021664040431463038,0.042318265917877455,0.02202217558664419,0.03534390913260097,0.017730347542583635,0.04054197198645318,0.051821938451136564,0.04111645850684126,0.03525106112405326,0.024142515469457736,0.02822336262446554,0.026534740500325164,0.07121894643352193,0.04312538232722242,0.022217438658794806,0.004095328450171246,0.044195564839923526,0.004095328450171246,0.004095328450171242,0.044195564839923526,0.0689109927459172,0.02822336262446554,0.024142515469457716,2.72365761164148e+18,0.016277575998999316,0.01662251046624959,0.017732490443626674,0.013751118877732768,0.034595007994065174
Compas Dataset,DecisionTreeRegressor,['sex'],FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Sensitive KL loss', 'Reconstruction loss', 'KL divergence loss'])Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [7]}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 16}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [7]}, Pos Y vec loss: {'weight': 1200000}""}",0.020379778044071786,0.025049194717384135,0.032212672902879345,0.022266877154644656,0.0259357657481274,0.04665342790278297,0.026067788841207033,0.041843445981069274,0.021630006077999094,0.043572946193324164,0.050842231610140794,0.042783381174799476,0.04332919517555492,0.026807258366515107,0.031035484483890353,0.029107915409708654,0.07435615678420232,0.043540138844817354,0.022980774958191917,0.004350816692441072,0.046888168454456154,0.004350816692441072,0.004350816692441078,0.046888168454456154,0.07990606491567713,0.031035484483890353,0.026807258366515117,2.72365761164148e+18,0.020205751142280414,0.018448329326910425,0.0191911790489437,0.01574542218808994,0.04027955895686288
Compas Dataset,DecisionTreeRegressor,['sex'],FairBalance Bias Mitigation,{},0.019327158722171778,0.02371253683079306,0.02120817099104918,0.016921848539555015,0.017984087778836488,0.03627980216830005,0.0201560157974603,0.039142339060628056,0.02396397487877825,0.04193936886481943,0.060295213548973915,0.039434369915795645,0.05002619954568883,0.0347863523753508,0.05409270198385624,0.03654052697063947,0.07781510398994299,0.052701169521525884,0.026819605302557423,0.005678189898723326,0.06179638969151369,0.005678189898723326,0.005678189898723323,0.06179638969151369,0.09268696401366834,0.05409270198385624,0.034786352375350785,2.72365761164148e+18,0.012476505249534664,0.017097907011681023,0.01516024700095679,0.01720364467888976,0.040252885181042995
Compas Dataset,DecisionTreeRegressor,['sex'],FairMask Bias Mitigation,{},0.01656096595349654,0.02149004864679188,0.024894843159737497,0.018469589998089456,0.016924129505219137,0.035787520770361896,0.02007142072850132,0.040719520437432606,0.018422647180744902,0.044080334907272686,0.05363115601127891,0.042692189883064176,0.04558514148124453,0.030541254552003565,0.037172707235359266,0.03562266749435819,0.07608494459186488,0.050929985151412616,0.0,0.0055323316883879375,0.05725689106889493,0.0055323316883879375,0.005532331688387941,0.05725689106889493,0.09704323172772092,0.037172707235359266,0.030541254552003565,2.72365761164148e+18,0.016666650546809728,0.01405890857374798,0.015559054421122815,0.010954954901263256,0.03202790556522386
Compas Dataset,DecisionTreeRegressor,['sex'],LFR,{'c': 'LFR'},0.01942018822098022,0.02274793253800357,0.026029617827376703,0.021343831027534153,0.019399905100464642,0.042564916449165754,0.02164325965378719,0.04701116519410589,0.021105874425291066,0.050400135396218015,0.06042008784125684,0.046890729887867647,0.05133810990783006,0.03499865622445808,0.031188773809510552,0.037460429208043454,0.08350408444982382,0.05475760657745883,0.017396451586640237,0.005952173427843833,0.06078239870895692,0.005952173427843833,0.005952173427843835,0.06078239870895692,0.09994722023655826,0.031188773809510552,0.03499865622445808,2.72365761164148e+18,0.019902184130553616,0.0137540041314107,0.014556031641913606,0.015270429520873707,0.03818442994799819
Compas Dataset,DecisionTreeRegressor,['sex'],No Bias Mitigation,{},0.01625611783103281,0.02165143678540964,0.025115477238989367,0.01778693256577131,0.018772148043318754,0.03263396741298454,0.02219240859323061,0.03722493752326153,0.019453970894934784,0.04226531867836865,0.05304735965256647,0.03890886943296139,0.044468398620347224,0.04152497274599591,0.04741370975625863,0.03890886943296139,0.07388686857312207,0.05299779910633935,0.02257375624919939,0.006363386713403612,0.06244755764182536,0.006363386713403612,0.006363386713403601,0.06244755764182536,0.10778471632904352,0.04741370975625863,0.04152497274599591,2.72365761164148e+18,0.016175789047742733,0.015184152341882603,0.01587889292048198,0.012212069617323044,0.031906248157472346
Compas Dataset,DecisionTreeRegressor,['sex'],Reweighing Bias Mitigation,{},0.018763063325359736,0.02307682424063444,0.023968475219699394,0.019225847532101083,0.019119032903225426,0.04028749374467203,0.022615301587873917,0.04040041696614152,0.020587953236716236,0.04681703924464973,0.058913783028450364,0.04649285672246212,0.044642132182207084,0.035218889876540795,0.041784764786249456,0.037368626495990306,0.08519787187436643,0.053581787175730644,0.022156380704273903,0.005810489510602801,0.0611349965677703,0.005810489510602801,0.005810489510602793,0.0611349965677703,0.09947704446643292,0.041784764786249456,0.03521888987654079,2.72365761164148e+18,0.016976215802848825,0.015525745849042434,0.014549598582525922,0.015921434223079095,0.03800913777859289
Compas Dataset,LogisticRegression,['sex'],FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Sensitive KL loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [7]}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 16}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [7]}""}",0.013966524783023104,0.02153478129448864,0.021381314760870098,0.013942110478928144,0.020090325600933476,0.0429380177353432,0.02260449514910766,0.036292513781641236,0.015665940112946534,0.04650720460515369,0.05253061060986494,0.047797878134363,0.04059789907523488,0.02690899992126854,0.03012645955039103,0.037201610745296015,0.07831845162740393,0.05155147720985245,0.01454550721104815,0.005877713812194847,0.056224207844282864,0.005877713812194847,0.005877713812194853,0.056224207844282864,0.11341597358943771,0.03012645955039103,0.026908999921268544,2.72365761164148e+18,0.01517332809296102,0.017209229745657542,0.013209322733898193,0.013215329190108281,0.026909168941619658
Compas Dataset,LogisticRegression,['sex'],FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Sensitive KL loss', 'Reconstruction loss', 'KL divergence loss'])Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [7]}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 16}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [7]}, Pos Y vec loss: {'weight': 1200000}""}",0.015419961569486173,0.022238844156732395,0.025301304253141258,0.015600382722284466,0.023382141123798297,0.04443738787270455,0.024428905753784855,0.0315946966342884,0.017505038170653277,0.04511169289132095,0.048660714898954245,0.04432558990875223,0.03612087135793006,0.03021973748238608,0.03046657123489682,0.034672324148776745,0.07174596287048127,0.04868687301580748,0.012192151938326267,0.005491983692353403,0.05220148262068958,0.005491983692353403,0.005491983692353412,0.05220148262068958,0.10764874977903366,0.03046657123489682,0.03021973748238608,2.72365761164148e+18,0.017150622358509896,0.01810931171909069,0.015242185729644064,0.014384648190957586,0.030085585698120556
Compas Dataset,LogisticRegression,['sex'],FairBalance Bias Mitigation,{},0.013680783911963531,0.021125407870926274,0.01919655015940321,0.0145506679345764,0.016984394613454162,0.04154450770730275,0.019700097440296483,0.04042354490262525,0.01451429549932903,0.048261432143418645,0.05593450779212104,0.047464792679625896,0.04379382578391212,0.03550863322081271,0.0389224456977441,0.02914169492371289,0.08929628273858968,0.05536201604277642,0.010481790486932421,0.004523996963989895,0.05475057530313057,0.004523996963989895,0.004523996963989895,0.05475057530313057,0.06391844579611927,0.0389224456977441,0.03550863322081272,2.72365761164148e+18,0.014550919508845706,0.01344748852664414,0.012388736968119351,0.014367397405909765,0.027389821851011013
Compas Dataset,LogisticRegression,['sex'],FairMask Bias Mitigation,{},0.012518128194967955,0.019980117898735675,0.017313956283236814,0.012778507663068739,0.017068764263951573,0.03312452181942875,0.019553194011552363,0.03684499206215816,0.0163903928642606,0.0375493994822905,0.04503694678086461,0.03695353446680394,0.045323472678401144,0.0375493994822905,0.04080610654446997,0.03695353446680394,0.06520069745612948,0.045016909650478026,0.0,0.005866341197301609,0.054087559270690665,0.005866341197301609,0.005866341197301607,0.054087559270690665,0.12661384988074212,0.04080610654446997,0.03754939948229051,2.72365761164148e+18,0.014620333771944901,0.014948273106194877,0.010917254444482678,0.0129803075163231,0.02406871589390122
Compas Dataset,LogisticRegression,['sex'],LFR,{'c': 'LFR'},0.014137407455800213,0.021881364656485006,0.02298174338666796,0.014999447588897685,0.019992786182518565,0.041063565371588145,0.021987670946677283,0.03841800493956835,0.017304114870592045,0.04477493825266733,0.051846861610337365,0.04407978450791633,0.04568761738523558,0.029097583515092715,0.03182121847728258,0.030497632772571025,0.07277720622939259,0.04482525291606142,0.012180195877499056,0.0047042374310725535,0.04747742701648152,0.0047042374310725535,0.004704237431072561,0.04747742701648152,0.08895982843286773,0.03182121847728258,0.029097583515092704,2.72365761164148e+18,0.016017135796240707,0.016555536687026983,0.014130696067312978,0.012087199540591882,0.0267490524393905
Compas Dataset,LogisticRegression,['sex'],No Bias Mitigation,{},0.014671640178884351,0.020883540614631026,0.018616788015381882,0.014646348650164115,0.01691856026006008,0.02918338176149877,0.02016872189582654,0.03695997061770301,0.017077299920077005,0.03631251772333198,0.040431339345337054,0.033313961888564676,0.04244228575708431,0.03631251772333198,0.040431339345337054,0.033313961888564676,0.06668818687400202,0.03356722080658563,0.015385344480515678,0.00584996917860517,0.04720640595193594,0.00584996917860517,0.005849969178605164,0.04720640595193594,0.15990246871355548,0.040431339345337054,0.036312517723332015,2.72365761164148e+18,0.015573114344380195,0.015134050897125188,0.011388658665578226,0.013306591710551588,0.028495539086182974
Compas Dataset,LogisticRegression,['sex'],Reweighing Bias Mitigation,{},0.014518031116505693,0.02111921910763614,0.018592984101502476,0.013916399234916457,0.01646812381573333,0.037714571871627516,0.018043355863054632,0.034525975244838955,0.016615760240554833,0.039653469581220555,0.04857729864884699,0.040492816517600644,0.03952897126004184,0.025923161902811537,0.029959191739067706,0.03034077614208394,0.06752226650740163,0.04262815081565367,0.008433313371584435,0.0048361623105720305,0.04664711227052257,0.0048361623105720305,0.0048361623105720175,0.04664711227052257,0.08957072179176213,0.029959191739067706,0.025923161902811544,2.72365761164148e+18,0.014141573054964784,0.015718150270034193,0.011905277551625857,0.013039400631508064,0.028736775661262627
