time,reps,data,bias mitigation,ML method,bias mit ML method,sensitive attrs,other,accuracy,precision,recall,sex|[ERD] Error Rate Difference,sex|[AOD] Average Odds Difference,sex|[EOD] Equal Opportunity Difference,sex|[A_AOD] Absolute Average Odds Difference,sex|[A_EOD] Absolute Equal Opportunity Difference,sex|[SPD] Statistical Parity Difference,[SF] Statistical Parity Subgroup Fairness,VAR|accuracy,VAR|precision,VAR|recall,VAR|sex|[ERD] Error Rate Difference,VAR|sex|[AOD] Average Odds Difference,VAR|sex|[EOD] Equal Opportunity Difference,VAR|sex|[A_AOD] Absolute Average Odds Difference,VAR|sex|[A_EOD] Absolute Equal Opportunity Difference,VAR|sex|[SPD] Statistical Parity Difference,VAR|[SF] Statistical Parity Subgroup Fairness,id
2024-02-16 11:01:16.757038,1,German Dataset,FairMask Bias Mitigation,MLPClassifier,DecisionTreeRegressor,['sex'],{},0.65,0.7638888888888888,0.7534246575342466,0.03999999999999998,-0.08475232198142418,0.014705882352941124,0.08475232198142418,0.014705882352941124,-0.05333333333333323,0.009999999999999981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1462676879093562298
2024-02-16 11:01:16.741390,1,German Dataset,No Bias Mitigation,MLPClassifier,,['sex'],{},0.67,0.7702702702702703,0.7808219178082192,-0.0399999999999999,-0.1409498009730208,-0.097689075630252,0.1409498009730208,0.097689075630252,-0.1333333333333333,0.0249999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1462676879093562298
2024-02-16 11:01:16.724008,1,German Dataset,EqOdds ALT,MLPClassifier,,['sex'],{'c': 'EqO ALT2'},0.72,0.7472527472527473,0.9315068493150684,-0.1066666666666666,-0.3970588235294117,-0.2941176470588235,0.3970588235294117,0.2941176470588235,-0.36,0.0675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1462676879093562298
2024-02-16 11:01:16.707846,1,German Dataset,EqOdds,MLPClassifier,,['sex'],{'c': 'EqO2'},0.75,0.7608695652173914,0.958904109589041,-0.0933333333333333,-0.2231037151702786,-0.1764705882352941,0.2231037151702786,0.1764705882352941,-0.2133333333333333,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1462676879093562298
2024-02-16 11:01:16.691868,1,German Dataset,FYP VAE,MLPClassifier,,['sex'],"{'c': 'mse2', 'my model config': ""VAEMaskConfig(epochs=1400, latent_dim=15, mask_values=None vae_layers=(50, 45, 35, 30), lr=0.01, \nlosses_used=['Latent sens ADV loss', 'Pos Y vec loss', 'Flipped ADV loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (30, 30), 'input_dim': 14}, Pos Y vec loss: {'weight': 1200000}, Flipped ADV loss: {'weight': 17, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (50, 30, 10), 'input_dim': 26, 'sens_col_ids': [23]}, KL divergence loss: {'weight': 0.005}, Reconstruction loss: {'weight': 17}""}",0.68,0.7469879518072289,0.8493150684931506,0.0533333333333332,0.0401371074745687,0.1197478991596638,0.0401371074745687,0.1197478991596638,0.0666666666666666,0.0125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1462676879093562298
2024-02-16 11:01:16.670698,1,German Dataset,FYP VAE,MLPClassifier,,['sex'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1400, latent_dim=15, mask_values=None vae_layers=(50, 45, 35, 30), lr=0.01, \nlosses_used=['Latent sens ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (30, 30), 'input_dim': 14}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 17}, KL divergence loss: {'weight': 0.005}, Flipped ADV loss: {'weight': 17, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (50, 30, 10), 'input_dim': 26, 'sens_col_ids': [23]}""}",0.69,0.75,0.863013698630137,-0.1733333333333333,0.0050033171163201,-0.1281512605042017,0.0050033171163201,0.1281512605042017,-0.0533333333333333,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1462676879093562298
2024-02-16 10:58:00.197080,1,Adult Dataset,FairMask Bias Mitigation,MLPClassifier,DecisionTreeRegressor,['sex'],{},0.842800122812404,0.7161961367013373,0.6002490660024906,0.107737903069592,-0.0819504694337921,-0.0844990295160966,0.0819504694337921,0.0844990295160966,-0.1696372535093043,0.0371497152775218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6899423364436832836
2024-02-16 10:58:00.181309,1,Adult Dataset,No Bias Mitigation,MLPClassifier,,['sex'],{},0.8391157506908198,0.7072808320950966,0.5927770859277709,0.1033734950131504,-0.1161219772012297,-0.1471900586752337,0.1161219772012297,0.1471900586752337,-0.1822552526569985,0.03991299436871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6899423364436832836
2024-02-16 10:58:00.164094,1,Adult Dataset,EqOdds ALT,MLPClassifier,,['sex'],{'c': 'EqO ALT2'},0.8274485723058029,0.705982905982906,0.5143212951432129,0.0673545376671789,-0.3647688081928514,-0.617339312406577,0.3647688081928514,0.617339312406577,-0.2656675749318801,0.058179878316927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6899423364436832836
2024-02-16 10:58:00.147888,1,Adult Dataset,EqOdds,MLPClassifier,,['sex'],{'c': 'EqO2'},0.8185446730119742,0.6815068493150684,0.4956413449564134,0.0805243832620926,-0.3581242559066749,-0.5949177877428998,0.3581242559066749,0.5949177877428998,-0.2652134423251589,0.0580804255334793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6899423364436832836
2024-02-16 10:58:00.131936,1,Adult Dataset,FYP VAE,MLPClassifier,,['sex'],"{'c': 'mse2', 'my model config': ""VAEMaskConfig(epochs=1400, latent_dim=30, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.014, \nlosses_used=['Latent sens ADV loss', 'Pos Y vec loss', 'Flipped ADV loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (30, 30), 'input_dim': 29}, Pos Y vec loss: {'weight': 1200000}, Flipped ADV loss: {'weight': 17, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (50, 30, 10), 'input_dim': 25, 'sens_col_ids': [24]}, KL divergence loss: {'weight': 0.005}, Reconstruction loss: {'weight': 17}""}",0.8188517040221063,0.6912028725314183,0.4794520547945205,0.0926882498030657,0.1135928253407294,0.2038127746915645,0.1135928253407294,0.2038127746915645,-0.0216218775692928,0.0047350837086065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6899423364436832836
2024-02-16 10:58:00.080984,1,Adult Dataset,FYP VAE,MLPClassifier,,['sex'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1400, latent_dim=30, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.014, \nlosses_used=['Latent sens ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (30, 30), 'input_dim': 29}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 17}, KL divergence loss: {'weight': 0.005}, Flipped ADV loss: {'weight': 17, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (50, 30, 10), 'input_dim': 25, 'sens_col_ids': [24]}""}",0.8062634326066933,0.6853448275862069,0.3960149439601494,0.1127096865839327,0.0696709262762198,0.133770608839212,0.0696709262762198,0.133770608839212,-0.0340655414508998,0.0074601842431157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6899423364436832836
2024-02-16 09:56:25.376299,1,Compas Dataset,FairMask Bias Mitigation,MLPClassifier,DecisionTreeRegressor,['sex'],{},0.655076495132128,0.6501128668171557,0.7559055118110236,0.1555923445456141,0.0553376622500216,0.1696400868755817,0.0553376622500216,0.1696400868755817,0.1225449619986455,0.0189008455183273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7707496686632898420
2024-02-16 09:56:25.361146,1,Compas Dataset,No Bias Mitigation,MLPClassifier,,['sex'],{},0.6397774687065368,0.6361607142857143,0.7480314960629921,0.0662828906112825,0.0932140696799973,0.105995966490847,0.0932140696799973,0.105995966490847,0.1319888629693731,0.0203574350869794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7707496686632898420
2024-02-16 09:56:25.342105,1,Compas Dataset,EqOdds ALT,MLPClassifier,,['sex'],{'c': 'EqO ALT2'},0.6369958275382476,0.6327433628318584,0.7506561679790026,0.0516843504652971,0.1295081327597747,0.1173596028544834,0.1295081327597747,0.1173596028544834,0.1611859432613439,0.0248606761438483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7707496686632898420
2024-02-16 09:56:25.325899,1,Compas Dataset,EqOdds,MLPClassifier,,['sex'],{'c': 'EqO2'},0.627260083449235,0.6416040100250626,0.6719160104986877,0.0997817743998796,0.3466607121576889,0.3527381321749923,0.3466607121576889,0.3527381321749923,0.378495999197331,0.0583777112780267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7707496686632898420
2024-02-16 09:56:25.308696,1,Compas Dataset,FYP VAE,MLPClassifier,,['sex'],"{'c': 'mse2', 'my model config': ""VAEMaskConfig(epochs=1300, latent_dim=12, mask_values=None vae_layers=(50, 45, 35, 30), lr=0.01, \nlosses_used=['Latent sens ADV loss', 'Pos Y vec loss', 'Flipped ADV loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (30, 30), 'input_dim': 11}, Pos Y vec loss: {'weight': 1200000}, Flipped ADV loss: {'weight': 17, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (50, 30, 10), 'input_dim': 10, 'sens_col_ids': [7]}, KL divergence loss: {'weight': 0.005}, Reconstruction loss: {'weight': 17}""}",0.6356050069541029,0.6349206349206349,0.7349081364829396,0.0984899791807761,0.0307591676593252,0.0935076016134036,0.0307591676593252,0.0935076016134036,0.0808939724584242,0.0124767632374589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7707496686632898420
2024-02-16 09:56:25.288837,1,Compas Dataset,FYP VAE,MLPClassifier,,['sex'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1300, latent_dim=12, mask_values=None vae_layers=(50, 45, 35, 30), lr=0.01, \nlosses_used=['Latent sens ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (30, 30), 'input_dim': 11}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 17}, KL divergence loss: {'weight': 0.005}, Flipped ADV loss: {'weight': 17, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (50, 30, 10), 'input_dim': 10, 'sens_col_ids': [7]}""}",0.6397774687065368,0.6320346320346321,0.7664041994750657,0.1023528231369302,-0.036546255997608,0.0377753645671734,0.036546255997608,0.0377753645671734,0.0177590488373843,0.0027390847665491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7707496686632898420
2024-02-16 09:41:13.850350,1,German Dataset,FairMask Bias Mitigation,MLPClassifier,DecisionTreeRegressor,['sex'],{},0.66,0.75,0.7916666666666666,-0.0055147058823529,-0.1292413227686192,-0.0771960958296362,0.1292413227686192,0.0771960958296362,-0.1066176470588234,0.0232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3642599418250886661
2024-02-16 09:41:13.835496,1,German Dataset,No Bias Mitigation,MLPClassifier,,['sex'],{},0.68,0.7564102564102564,0.8194444444444444,0.0110294117647058,-0.2315208310631651,-0.1180124223602484,0.2315208310631651,0.1180124223602484,-0.181985294117647,0.0396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3642599418250886661
2024-02-16 09:41:13.818526,1,German Dataset,EqOdds ALT,MLPClassifier,,['sex'],{'c': 'EqO ALT2'},0.71,0.7415730337078652,0.9166666666666666,-0.0330882352941176,-0.4082125603864734,-0.2608695652173913,0.4082125603864734,0.2608695652173913,-0.34375,0.0748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3642599418250886661
2024-02-16 09:41:13.802079,1,German Dataset,EqOdds,MLPClassifier,,['sex'],{'c': 'EqO2'},0.7,0.7441860465116279,0.8888888888888888,-0.0643382352941176,-0.5072463768115942,-0.3478260869565217,0.5072463768115942,0.3478260869565217,-0.4375,0.0952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3642599418250886661
2024-02-16 09:41:13.786802,1,German Dataset,FYP VAE,MLPClassifier,,['sex'],"{'c': 'mse2', 'my model config': ""VAEMaskConfig(epochs=1400, latent_dim=15, mask_values=None vae_layers=(50, 45, 35, 30), lr=0.01, \nlosses_used=['Latent sens ADV loss', 'Pos Y vec loss', 'Flipped ADV loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (30, 30), 'input_dim': 14}, Pos Y vec loss: {'weight': 1200000}, Flipped ADV loss: {'weight': 17, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (50, 30, 10), 'input_dim': 26, 'sens_col_ids': [23]}, KL divergence loss: {'weight': 0.005}, Reconstruction loss: {'weight': 17}""}",0.63,0.7058823529411765,0.8333333333333334,0.1764705882352941,0.0057104458869742,0.1810115350488021,0.0057104458869742,0.1810115350488021,0.0827205882352941,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3642599418250886661
2024-02-16 09:41:13.752205,1,German Dataset,FYP VAE,MLPClassifier,,['sex'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1400, latent_dim=15, mask_values=None vae_layers=(50, 45, 35, 30), lr=0.01, \nlosses_used=['Latent sens ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (30, 30), 'input_dim': 14}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 17}, KL divergence loss: {'weight': 0.005}, Flipped ADV loss: {'weight': 17, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (50, 30, 10), 'input_dim': 26, 'sens_col_ids': [23]}""}",0.73,0.7528089887640449,0.9305555555555556,-0.1084558823529411,0.1450287208704991,-0.0257320319432121,0.1450287208704991,0.0257320319432121,0.0698529411764705,0.0151999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3642599418250886661
2024-02-16 09:38:00.455439,1,Adult Dataset,FairMask Bias Mitigation,MLPClassifier,DecisionTreeRegressor,['sex'],{},0.842493091802272,0.6835278858625162,0.6620603015075377,0.1026390414395357,-0.104101206055245,-0.1171049514333096,0.104101206055245,0.1171049514333096,-0.1995053121525234,0.044382053665099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3108392533663384409
2024-02-16 09:38:00.438125,1,Adult Dataset,No Bias Mitigation,MLPClassifier,,['sex'],{},0.841264967761744,0.6781609195402298,0.6670854271356784,0.1113840072681908,-0.086182113187679,-0.0759298744373371,0.086182113187679,0.0759298744373371,-0.1981370176009546,0.0440776621601201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3108392533663384409
2024-02-16 09:38:00.424328,1,Adult Dataset,EqOdds ALT,MLPClassifier,,['sex'],{'c': 'EqO ALT2'},0.8308259134172551,0.6842105263157895,0.571608040201005,0.0801340072681908,-0.4095989366045025,-0.6791044776119403,0.4095989366045025,0.6791044776119403,-0.3065928999538958,0.0682048131565003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3108392533663384409
2024-02-16 09:38:00.387379,1,Adult Dataset,EqOdds,MLPClassifier,,['sex'],{'c': 'EqO2'},0.8326680994780473,0.725314183123878,0.507537688442211,0.0801280747430369,-0.3375296858967564,-0.5746979388770433,0.3375296858967564,0.5746979388770433,-0.251279730426057,0.0558998172048413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3108392533663384409
2024-02-16 09:38:00.372454,1,Adult Dataset,FYP VAE,MLPClassifier,,['sex'],"{'c': 'mse2', 'my model config': ""VAEMaskConfig(epochs=1400, latent_dim=30, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.014, \nlosses_used=['Latent sens ADV loss', 'Pos Y vec loss', 'Flipped ADV loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (30, 30), 'input_dim': 29}, Pos Y vec loss: {'weight': 1200000}, Flipped ADV loss: {'weight': 17, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (50, 30, 10), 'input_dim': 25, 'sens_col_ids': [24]}, KL divergence loss: {'weight': 0.005}, Reconstruction loss: {'weight': 17}""}",0.789376727049432,0.5935374149659864,0.4384422110552763,0.078887329482277,0.0832647024287222,0.1297085998578536,0.0832647024287222,0.1297085998578536,-0.0171433026876033,0.0038137078740869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3108392533663384409
2024-02-16 09:38:00.350178,1,Adult Dataset,FYP VAE,MLPClassifier,,['sex'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1400, latent_dim=30, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.014, \nlosses_used=['Latent sens ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (30, 30), 'input_dim': 29}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 17}, KL divergence loss: {'weight': 0.005}, Flipped ADV loss: {'weight': 17, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (50, 30, 10), 'input_dim': 25, 'sens_col_ids': [24]}""}",0.7869204789683758,0.6108695652173913,0.3530150753768844,0.0839558247226968,0.1086283763018501,0.1557687751717602,0.1086283763018501,0.1557687751717602,0.0184073542971822,0.0040949094409349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3108392533663384409
2024-02-16 08:35:57.890100,1,Compas Dataset,FairMask Bias Mitigation,MLPClassifier,DecisionTreeRegressor,['sex'],{},0.6453407510431154,0.6643835616438356,0.7293233082706767,0.0781123638266495,0.050050175394967,0.0882771713336497,0.050050175394967,0.0882771713336497,0.0979139907711336,0.0159257661603099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1396543387223170478
2024-02-16 08:35:57.872900,1,Compas Dataset,No Bias Mitigation,MLPClassifier,,['sex'],{},0.6522948539638387,0.6697038724373576,0.7368421052631579,0.0608201322487036,0.0608059236738546,0.0783103939250118,0.0608059236738546,0.0783103939250118,0.1047167118595689,0.0170322326055543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1396543387223170478
2024-02-16 08:35:57.857529,1,Compas Dataset,EqOdds ALT,MLPClassifier,,['sex'],{'c': 'EqO ALT2'},0.6522948539638387,0.6689342403628118,0.7393483709273183,0.0608201322487036,0.0761120461228342,0.0885144755576649,0.0761120461228342,0.0885144755576649,0.1183221540364397,0.0192451654960432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1396543387223170478
2024-02-16 08:35:57.842103,1,Compas Dataset,EqOdds,MLPClassifier,,['sex'],{'c': 'EqO2'},0.6425591098748261,0.6517094017094017,0.7644110275689223,0.0046501117929689,0.1057159669840646,0.0417655434266729,0.1057159669840646,0.0417655434266729,0.1224251938537653,0.019912527250605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1396543387223170478
2024-02-16 08:35:57.825497,1,Compas Dataset,FYP VAE,MLPClassifier,,['sex'],"{'c': 'mse2', 'my model config': ""VAEMaskConfig(epochs=1300, latent_dim=12, mask_values=None vae_layers=(50, 45, 35, 30), lr=0.01, \nlosses_used=['Latent sens ADV loss', 'Pos Y vec loss', 'Flipped ADV loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (30, 30), 'input_dim': 11}, Pos Y vec loss: {'weight': 1200000}, Flipped ADV loss: {'weight': 17, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (50, 30, 10), 'input_dim': 10, 'sens_col_ids': [7]}, KL divergence loss: {'weight': 0.005}, Reconstruction loss: {'weight': 17}""}",0.6258692628650904,0.6354166666666666,0.7644110275689223,-0.0171257314114456,0.0685721641269568,-0.0123398196487898,0.0685721641269568,0.0123398196487898,0.0757932543646829,0.0123278158313683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1396543387223170478
2024-02-16 08:35:57.807163,1,Compas Dataset,FYP VAE,MLPClassifier,,['sex'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1300, latent_dim=12, mask_values=None vae_layers=(50, 45, 35, 30), lr=0.01, \nlosses_used=['Latent sens ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (30, 30), 'input_dim': 11}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 17}, KL divergence loss: {'weight': 0.005}, Flipped ADV loss: {'weight': 17, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (50, 30, 10), 'input_dim': 10, 'sens_col_ids': [7]}""}",0.6453407510431154,0.6475409836065574,0.7919799498746867,0.0610104181532752,0.0053069455706422,0.0187470336971997,0.0053069455706422,0.0187470336971997,0.0447052947052947,0.0072713415518772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1396543387223170478
2024-02-16 08:20:41.596863,1,German Dataset,FairMask Bias Mitigation,MLPClassifier,DecisionTreeRegressor,['sex'],{},0.69,0.7761194029850746,0.7647058823529411,-0.0490529383195726,-0.1467532467532468,-0.1333333333333334,0.1467532467532468,0.1333333333333334,-0.1665857212238951,0.0343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2610006759154503663
2024-02-16 08:20:41.582011,1,German Dataset,No Bias Mitigation,MLPClassifier,,['sex'],{},0.71,0.8,0.7647058823529411,0.0199125789218067,-0.1306204906204906,-0.0577777777777778,0.1306204906204906,0.0577777777777778,-0.138416707139388,0.0285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2610006759154503663
2024-02-16 08:20:41.557860,1,German Dataset,EqOdds ALT,MLPClassifier,,['sex'],{'c': 'EqO ALT2'},0.7,0.75,0.8382352941176471,0.0339970859640602,-0.3234776334776335,-0.1577777777777778,0.3234776334776335,0.1577777777777778,-0.2933462846041768,0.0604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2610006759154503663
2024-02-16 08:20:41.543778,1,German Dataset,EqOdds,MLPClassifier,,['sex'],{'c': 'EqO2'},0.67,0.7272727272727273,0.8235294117647058,-0.0694511898980087,-0.1533044733044733,-0.1377777777777777,0.1533044733044733,0.1377777777777777,-0.1617289946576008,0.0333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2610006759154503663
2024-02-16 08:20:41.525783,1,German Dataset,FYP VAE,MLPClassifier,,['sex'],"{'c': 'mse2', 'my model config': ""VAEMaskConfig(epochs=1400, latent_dim=15, mask_values=None vae_layers=(50, 45, 35, 30), lr=0.01, \nlosses_used=['Latent sens ADV loss', 'Pos Y vec loss', 'Flipped ADV loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (30, 30), 'input_dim': 14}, Pos Y vec loss: {'weight': 1200000}, Flipped ADV loss: {'weight': 17, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (50, 30, 10), 'input_dim': 26, 'sens_col_ids': [23]}, KL divergence loss: {'weight': 0.005}, Reconstruction loss: {'weight': 17}""}",0.61,0.6790123456790124,0.8088235294117647,-0.1306459446333172,-0.0545598845598845,-0.1177777777777777,0.0545598845598845,0.1177777777777777,-0.0723652258377853,0.0149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2610006759154503663
2024-02-16 08:20:41.506415,1,German Dataset,FYP VAE,MLPClassifier,,['sex'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1400, latent_dim=15, mask_values=None vae_layers=(50, 45, 35, 30), lr=0.01, \nlosses_used=['Latent sens ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (30, 30), 'input_dim': 14}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 17}, KL divergence loss: {'weight': 0.005}, Flipped ADV loss: {'weight': 17, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (50, 30, 10), 'input_dim': 26, 'sens_col_ids': [23]}""}",0.53,0.6296296296296297,0.75,0.0791646430305973,0.0727994227994228,0.1888888888888888,0.0727994227994228,0.1888888888888888,0.1219038368139874,0.0251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2610006759154503663
2024-02-16 08:17:27.344539,1,Adult Dataset,FairMask Bias Mitigation,MLPClassifier,DecisionTreeRegressor,['sex'],{},0.8283696653361989,0.6537982565379825,0.6513647642679901,0.1107737254037608,-0.0881777825478987,-0.0797298091042585,0.0881777825478987,0.0797298091042585,-0.1916213961890685,0.0417972239758696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5289845231561410052
2024-02-16 08:17:27.327929,1,Adult Dataset,No Bias Mitigation,MLPClassifier,,['sex'],{},0.8274485723058029,0.650990099009901,0.652605459057072,0.1163539870433516,-0.0872244479566484,-0.0717298091042585,0.0872244479566484,0.0717298091042585,-0.1952914381533967,0.042597748181593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5289845231561410052
2024-02-16 08:17:27.313912,1,Adult Dataset,EqOdds ALT,MLPClassifier,,['sex'],{'c': 'EqO ALT2'},0.8191587350322382,0.6579330422125182,0.5607940446650124,0.0905660214273057,-0.4087125173709651,-0.6637298091042585,0.4087125173709651,0.6637298091042585,-0.3108597285067873,0.0678059650742563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5289845231561410052
2024-02-16 08:17:27.299525,1,Adult Dataset,EqOdds,MLPClassifier,,['sex'],{'c': 'EqO2'},0.8222290451335585,0.6656934306569343,0.56575682382134,0.0860411345494777,-0.4096873082231051,-0.6696035242290749,0.4096873082231051,0.6696035242290749,-0.3099547511312217,0.0676085677960198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5289845231561410052
