time,reps,data,bias mitigation,ML method,bias mit ML method,sensitive attrs,other,accuracy,precision,recall,sex|[AOD] Average Odds Difference,race|[AOD] Average Odds Difference,sex|[EOD] Equal Opportunity Difference,race|[EOD] Equal Opportunity Difference,sex|[SPD] Statistical Parity Difference,race|[SPD] Statistical Parity Difference,sex|[DI] Disparate Impact,race|[DI] Disparate Impact,[SF] Statistical Parity Subgroup Fairness,[DF] Differential Fairness,VAR|accuracy,VAR|precision,VAR|recall,VAR|sex|[AOD] Average Odds Difference,VAR|race|[AOD] Average Odds Difference,VAR|sex|[EOD] Equal Opportunity Difference,VAR|race|[EOD] Equal Opportunity Difference,VAR|sex|[SPD] Statistical Parity Difference,VAR|race|[SPD] Statistical Parity Difference,VAR|sex|[DI] Disparate Impact,VAR|race|[DI] Disparate Impact,VAR|[SF] Statistical Parity Subgroup Fairness,VAR|[DF] Differential Fairness
2024-01-04 18:45:33.992588,1,Compas Dataset,Reweighing Bias Mitigation,LogisticRegression,,['race'],{},0.6689847009735744,0.7015590200445434,0.7517899761336515,,0.0809614706622492,,0.0441060516459688,,0.0426850712150519,,1.0716499409681228,0.0093914241112966,0.0691994617159685,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0
2024-01-04 18:45:33.972539,1,Compas Dataset,FairBalance Bias Mitigation,LogisticRegression,,['race'],{},0.6522948539638387,0.7265415549597856,0.6467780429594272,,0.0966963779050721,,0.1064458900059136,,0.0689818885176718,,1.1460427369518278,0.0151771603660624,0.1363149098762899,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0
2024-01-04 18:45:33.952450,1,Compas Dataset,FairMask Bias Mitigation,LogisticRegression,DecisionTreeRegressor,['race'],{},0.6773296244784422,0.7037037037037037,0.7708830548926014,,0.122453143107904,,0.1220924502266903,,0.151582556708282,,0.7952764320319179,0.0333506782910122,0.2290655115183512,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0
2024-01-04 18:45:33.922494,1,Compas Dataset,No Bias Mitigation,LogisticRegression,,['race'],{},0.6801112656467315,0.7095343680709535,0.7637231503579952,,0.0824642401275616,,0.1023556081214271,,0.1175400035167927,,0.8336030070696007,0.0258607515847423,0.1819980006603656,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0
2024-01-04 18:45:33.892500,1,Compas Dataset,FYP VAE,LogisticRegression,,['race'],"{'my model config': ""VAEMaskConfig(epochs=1250, latent_dim=10, mask_values=[1]vae_layers=(75, 60, 30, 15), lr=0.011, losses_used=['z->s ADV loss', 'Reconstruction loss', 'KL divergence loss'])z->s ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (30, 30), 'input_dim': 9}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.005}""}",0.3324061196105702,0.3351351351351351,0.1479713603818615,,0.0575059355222643,,0.0155726394638281,,0.0223404255319148,,0.91796875,0.0049152644009896,0.0855919303354035,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0
2024-01-04 18:41:00.869128,1,Compas Dataset,Reweighing Bias Mitigation,LogisticRegression,,['sex'],{},0.694019471488178,0.6850220264317181,0.8015463917525774,0.046353006824034,,0.045413870246085,,0.0102033094541418,,1.0162085270075332,,0.0015649149548999,0.0160785712144537,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,0.0
2024-01-04 18:41:00.838708,1,Compas Dataset,FairBalance Bias Mitigation,LogisticRegression,,['sex'],{},0.6773296244784422,0.696969696969697,0.711340206185567,0.0574832300086857,,0.0726323639075317,,0.0081979618605589,,0.9851571063207892,,0.0012573482332323,0.0149541517257982,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,0.0
2024-01-04 18:41:00.813971,1,Compas Dataset,FairMask Bias Mitigation,LogisticRegression,DecisionTreeRegressor,['sex'],{},0.7009735744089013,0.6979405034324943,0.7860824742268041,0.0498178380490668,,0.0325876211782252,,0.1028402784784582,,1.1747984908249012,,0.0157729499904248,0.1610966357185042,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,0.0
2024-01-04 18:41:00.778294,1,Compas Dataset,No Bias Mitigation,LogisticRegression,,['sex'],{},0.7009735744089013,0.6892778993435449,0.8118556701030928,0.2140690457785354,,0.1436987322893363,,0.24989910200787,,1.4247556165323272,,0.0383278429127148,0.3540003018429959,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,0.0
2024-01-04 18:41:00.759581,1,Compas Dataset,FYP VAE,LogisticRegression,,['sex'],"{'my model config': ""VAEMaskConfig(epochs=1250, latent_dim=10, mask_values=[1]vae_layers=(75, 60, 30, 15), lr=0.011, losses_used=['z->s ADV loss', 'Reconstruction loss', 'KL divergence loss'])z->s ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (30, 30), 'input_dim': 9}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.005}""}",0.3143254520166898,0.3170731707317073,0.2345360824742268,0.0503855690193287,,0.0563012677106636,,0.0025981232973464,,0.9934991163847512,,0.0003984826708398,0.0065221063869859,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,0.0
