time,reps,data,bias mitigation,ML method,bias mit ML method,sensitive attrs,other,accuracy,precision,recall,race|[AOD] Average Odds Difference,race|[EOD] Equal Opportunity Difference,race|[A_AOD] Absolute Average Odds Difference,race|[A_EOD] Absolute Equal Opportunity Difference,race|[SPD] Statistical Parity Difference,race|[DI_FM] Disparate Impact the way it was implemented in FairMask,[SF] Statistical Parity Subgroup Fairness,VAR|accuracy,VAR|precision,VAR|recall,VAR|race|[AOD] Average Odds Difference,VAR|race|[EOD] Equal Opportunity Difference,VAR|race|[A_AOD] Absolute Average Odds Difference,VAR|race|[A_EOD] Absolute Equal Opportunity Difference,VAR|race|[SPD] Statistical Parity Difference,VAR|race|[DI_FM] Disparate Impact the way it was implemented in FairMask,VAR|[SF] Statistical Parity Subgroup Fairness,id
2024-02-02 21:53:07.597281,5,Compas Dataset,FYP VAE,LogisticRegression,,['race'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1300, latent_dim=12, mask_values=None vae_layers=(50, 45, 35, 30), lr=0.01, \nlosses_used=['Sensitive KL loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8]}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.005}""}",0.6687065368567454,0.6780560222900669,0.7559306205856859,0.0172985812066175,0.0268837998360913,0.0274187429435503,0.0268837998360913,-0.0048685945240182,0.0487980018235121,0.0067521534506471,0.0002192815318757,0.0006504948756043,0.0005571619936782,0.0007259036376578,0.0005621825328598,0.0002733570848152,0.0005621825328598,0.0009429846037934,0.0002038572072647,4.25261542563079e-06,8950159329549337685
2024-02-02 21:53:07.573349,5,Compas Dataset,FYP VAE,LogisticRegression,,['race'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1300, latent_dim=12, mask_values=None vae_layers=(50, 45, 35, 30), lr=0.01, \nlosses_used=['Latent sens ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (30, 30), 'input_dim': 11}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.005}""}",0.6726008344923505,0.6806613135871437,0.7611013982564857,-0.0060971099438781,0.0068650317047774,0.018371792362254,0.0205681712405213,-0.0274650820171457,0.0529819512727534,0.0071216203930277,7.938703306438987e-05,0.0003909209175071,0.0001991556123671,0.0003451176303424,0.0006026969700416,4.476962540843126e-05,0.0002267759621698,0.0007506386107441,0.0015349947629401,2.654267014110072e-05,8950159329549337685
2024-02-02 21:53:07.548077,1,Compas Dataset,FairMask Bias Mitigation,MLPClassifier,DecisionTreeRegressor,['race'],{},0.6411682892906815,0.6446078431372549,0.699468085106383,-0.1419663319076967,-0.1434332490670518,0.1419663319076967,0.1434332490670518,-0.1588576187077257,0.3104037988975228,0.036163269569658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8950159329549337684
2024-02-02 21:53:00.387083,1,Compas Dataset,No Bias Mitigation,MLPClassifier,,['race'],{},0.6369958275382476,0.6441102756892231,0.6835106382978723,-0.1859231253476553,-0.1917057902973395,0.1859231253476553,0.1917057902973395,-0.202567893681384,0.4185805590672848,0.0461137300492687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8950159329549337684
2024-02-02 21:53:00.352548,1,Compas Dataset,FYP VAE,MLPClassifier,,['race'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1300, latent_dim=12, mask_values=None vae_layers=(50, 45, 35, 30), lr=0.01, \nlosses_used=['Flipped ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (50, 30, 10), 'input_dim': 10, 'sens_col_ids': [8]}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.005}""}",0.6578581363004172,0.6504629629629629,0.7473404255319149,-0.0798038860935554,-0.111773203322499,0.0798038860935554,0.111773203322499,-0.1013561741613132,0.179292929292929,0.0230733072707612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8950159329549337684
2024-02-02 21:53:00.275830,1,Compas Dataset,FYP VAE,MLPClassifier,,['race'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1300, latent_dim=12, mask_values=None vae_layers=(50, 45, 35, 30), lr=0.01, \nlosses_used=['Sensitive KL loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8]}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.005}""}",0.6717663421418637,0.6944444444444444,0.6648936170212766,0.0716048746031216,0.0725893824485374,0.0716048746031216,0.0725893824485374,0.0499473165426056,0.0963859372950282,0.0113702967922145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8950159329549337684
2024-02-02 21:53:00.199963,1,Compas Dataset,FYP VAE,MLPClassifier,,['race'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1300, latent_dim=12, mask_values=None vae_layers=(50, 45, 35, 30), lr=0.01, \nlosses_used=['Latent sens ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (30, 30), 'input_dim': 11}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.005}""}",0.6481223922114048,0.662269129287599,0.6675531914893617,0.0181985671679197,0.0089683399542553,0.0181985671679197,0.0089683399542553,-0.0010111824886985,0.0019196025293586,0.0002301914457764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8950159329549337684
2024-02-02 21:52:51.474096,1,Compas Dataset,Reweighing Bias Mitigation,LogisticRegression,,['race'],{},0.6815020862308763,0.6636971046770601,0.7925531914893617,0.0290925520509029,-0.0278078728782954,0.0290925520509029,0.0278078728782954,0.0022517929370177,0.0036013263752988,0.0005126112027793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8950159329549337684
2024-02-02 21:52:51.383762,1,Compas Dataset,FairBalance Bias Mitigation,LogisticRegression,,['race'],{},0.6634214186369958,0.6735751295336787,0.6914893617021277,0.055278619571674,0.0247983628265318,0.055278619571674,0.0247983628265318,0.0323068556473267,0.0589347718253967,0.0073545199734603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8950159329549337684
2024-02-02 21:52:51.305604,1,Compas Dataset,FairMask Bias Mitigation,LogisticRegression,DecisionTreeRegressor,['race'],{},0.6689847009735744,0.6506550218340611,0.7925531914893617,-0.1543497342354865,-0.1522812086192367,0.1543497342354865,0.1522812086192367,-0.1739828693790149,0.3020446096654274,0.0396064693468172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8950159329549337684
2024-02-02 21:52:51.252117,1,Compas Dataset,No Bias Mitigation,LogisticRegression,,['race'],{},0.6689847009735744,0.6513157894736842,0.7898936170212766,-0.1462831529294685,-0.14523895509811,0.1462831529294685,0.14523895509811,-0.166046361442507,0.2882663598276982,0.0377997566547573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8950159329549337684
2024-02-02 21:52:51.233270,1,Compas Dataset,FYP VAE,LogisticRegression,,['race'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1300, latent_dim=12, mask_values=None vae_layers=(50, 45, 35, 30), lr=0.01, \nlosses_used=['Flipped ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (50, 30, 10), 'input_dim': 10, 'sens_col_ids': [8]}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.005}""}",0.6703755215577191,0.6554809843400448,0.7792553191489362,-0.0847728607808399,-0.0944384254243408,0.0847728607808399,0.0944384254243408,-0.1058937493627001,0.1811442525728239,0.024106267203909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8950159329549337684
2024-02-02 21:51:05.560018,1,Compas Dataset,FYP VAE,LogisticRegression,,['race'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1300, latent_dim=12, mask_values=None vae_layers=(50, 45, 35, 30), lr=0.01, \nlosses_used=['Sensitive KL loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8]}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.005}""}",0.6592489568845619,0.643956043956044,0.7792553191489362,0.0558870830889207,0.0187191525219694,0.0558870830889207,0.0187191525219694,0.0334285034499166,0.0518641565153191,0.0076098583839012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8950159329549337684
2024-02-02 21:49:01.820564,1,Compas Dataset,FYP VAE,LogisticRegression,,['race'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1300, latent_dim=12, mask_values=None vae_layers=(50, 45, 35, 30), lr=0.01, \nlosses_used=['Latent sens ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (30, 30), 'input_dim': 11}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.005}""}",0.6731571627260083,0.6591422121896162,0.776595744680851,0.0188294229429452,-0.0081858673407968,0.0188294229429452,0.0081858673407968,-0.0044865912103599,0.007300481168077,0.0010213536417641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8950159329549337684
2024-02-02 21:47:41.770287,1,Compas Dataset,FairMask Bias Mitigation,MLPClassifier,DecisionTreeRegressor,['race'],{},0.6564673157162726,0.6748329621380846,0.75,-0.1263610056275903,-0.0605317641930913,0.1263610056275903,0.0605317641930913,-0.1237796373779637,0.2121936640765092,0.0274682229413824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8950159329549337683
2024-02-02 21:47:30.444971,1,Compas Dataset,No Bias Mitigation,MLPClassifier,,['race'],{},0.6453407510431154,0.6666666666666666,0.7376237623762376,-0.1012357178042123,-0.0242998801351204,0.1012357178042123,0.0242998801351204,-0.0966091352859135,0.1638600174460724,0.0214387545675592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8950159329549337683
2024-02-02 21:47:30.410061,1,Compas Dataset,FYP VAE,MLPClassifier,,['race'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1300, latent_dim=12, mask_values=None vae_layers=(50, 45, 35, 30), lr=0.01, \nlosses_used=['Flipped ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (50, 30, 10), 'input_dim': 10, 'sens_col_ids': [8]}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.005}""}",0.6439499304589708,0.6666666666666666,0.7326732673267327,-0.1055475089048654,-0.0428244524354364,0.1055475089048654,0.0428244524354364,-0.1028591352859135,0.1763299462044232,0.0228257063879093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8950159329549337683
2024-02-02 21:47:30.307721,1,Compas Dataset,FYP VAE,MLPClassifier,,['race'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1300, latent_dim=12, mask_values=None vae_layers=(50, 45, 35, 30), lr=0.01, \nlosses_used=['Sensitive KL loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8]}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.005}""}",0.6453407510431154,0.6744730679156908,0.7128712871287128,0.0136488913393512,0.0481638879808216,0.0136488913393512,0.0481638879808216,0.0121426080892608,0.0203081947137463,0.0026945939829116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8950159329549337683
2024-02-02 21:47:30.224430,1,Compas Dataset,FYP VAE,MLPClassifier,,['race'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1300, latent_dim=12, mask_values=None vae_layers=(50, 45, 35, 30), lr=0.01, \nlosses_used=['Latent sens ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (30, 30), 'input_dim': 11}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.005}""}",0.6258692628650904,0.6457883369330454,0.7400990099009901,-0.0222209640192708,0.0344883949002942,0.0222209640192708,0.0344883949002942,-0.0194037656903766,0.0304372795143161,0.0043059341033462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8950159329549337683
2024-02-02 21:47:19.798139,1,Compas Dataset,Reweighing Bias Mitigation,LogisticRegression,,['race'],{},0.6578581363004172,0.6820276497695853,0.7326732673267327,-0.0102354011847583,0.0342159747194071,0.0102354011847583,0.0342159747194071,-0.0108786610878661,0.0181311018131102,0.002414108607806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8950159329549337683
2024-02-02 21:47:19.708477,1,Compas Dataset,FairBalance Bias Mitigation,LogisticRegression,,['race'],{},0.6522948539638387,0.7015706806282722,0.6633663366336634,0.0309681171439345,0.0830336711343575,0.0309681171439345,0.0830336711343575,0.0312064156206415,0.0576118442227228,0.006925087192264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8950159329549337683
2024-02-02 21:47:19.629833,1,Compas Dataset,FairMask Bias Mitigation,LogisticRegression,DecisionTreeRegressor,['race'],{},0.6620305980528511,0.680089485458613,0.7524752475247525,-0.1552862587832506,-0.0897896916203553,0.1552862587832506,0.0897896916203553,-0.1530160390516038,0.268057294688941,0.033956139824861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8950159329549337683
2024-02-02 21:47:19.576889,1,Compas Dataset,No Bias Mitigation,LogisticRegression,,['race'],{},0.6592489568845619,0.6786516853932584,0.7475247524752475,-0.1480398819716564,-0.0752969379971668,0.1480398819716564,0.0752969379971668,-0.1446478382147838,0.2533976727850229,0.0320991332034718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8950159329549337683
2024-02-02 21:47:19.558738,1,Compas Dataset,FYP VAE,LogisticRegression,,['race'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1300, latent_dim=12, mask_values=None vae_layers=(50, 45, 35, 30), lr=0.01, \nlosses_used=['Flipped ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (50, 30, 10), 'input_dim': 10, 'sens_col_ids': [8]}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.005}""}",0.6578581363004172,0.6845794392523364,0.7252475247524752,-0.1161314954945831,-0.0761141985398278,0.1161314954945831,0.0761141985398278,-0.1173901673640167,0.2110385031263222,0.0260503210106758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8950159329549337683
2024-02-02 21:45:34.711969,1,Compas Dataset,FYP VAE,LogisticRegression,,['race'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1300, latent_dim=12, mask_values=None vae_layers=(50, 45, 35, 30), lr=0.01, \nlosses_used=['Sensitive KL loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8]}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.005}""}",0.6620305980528511,0.6930455635491607,0.7153465346534653,0.0317652619001286,0.0629290617848969,0.0317652619001286,0.0629290617848969,0.0289138772663877,0.0490412052574774,0.0064163447532792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8950159329549337683
2024-02-02 21:43:30.828063,1,Compas Dataset,FYP VAE,LogisticRegression,,['race'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1300, latent_dim=12, mask_values=None vae_layers=(50, 45, 35, 30), lr=0.01, \nlosses_used=['Latent sens ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (30, 30), 'input_dim': 11}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.005}""}",0.6634214186369958,0.684931506849315,0.7425742574257426,0.0118572831029944,0.0492535687043695,0.0118572831029944,0.0492535687043695,0.009989539748954,0.0163094526513534,0.0022168016542834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8950159329549337683
2024-02-02 21:42:10.672547,1,Compas Dataset,FairMask Bias Mitigation,MLPClassifier,DecisionTreeRegressor,['race'],{},0.650904033379694,0.6872037914691943,0.7090464547677262,-0.0372986208732069,-0.0114046228092457,0.0372986208732069,0.0114046228092457,-0.0620614377046624,0.1096418732782369,0.0138579119121171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8950159329549337682
2024-02-02 21:41:57.558701,1,Compas Dataset,No Bias Mitigation,MLPClassifier,,['race'],{},0.6592489568845619,0.6855203619909502,0.7408312958435208,-0.095496153092198,-0.0952755905511811,0.095496153092198,0.0952755905511811,-0.1260200634128593,0.2201889020070839,0.0281394534597387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8950159329549337682
2024-02-02 21:41:57.524274,1,Compas Dataset,FYP VAE,MLPClassifier,,['race'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1300, latent_dim=12, mask_values=None vae_layers=(50, 45, 35, 30), lr=0.01, \nlosses_used=['Flipped ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (50, 30, 10), 'input_dim': 10, 'sens_col_ids': [8]}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.005}""}",0.6592489568845619,0.6898148148148148,0.7286063569682152,-0.0781855471550744,0.0097028194056388,0.0781855471550744,0.0097028194056388,-0.0909264168269314,0.159455517744288,0.0203032723938556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8950159329549337682
2024-02-02 21:41:57.442682,1,Compas Dataset,FYP VAE,MLPClassifier,,['race'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1300, latent_dim=12, mask_values=None vae_layers=(50, 45, 35, 30), lr=0.01, \nlosses_used=['Sensitive KL loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8]}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.005}""}",0.6592489568845619,0.6889400921658986,0.7310513447432763,0.0290944817083696,0.0759715519431039,0.0290944817083696,0.0759715519431039,0.0066964672453523,0.0110526466298721,0.0014952772065977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8950159329549337682
2024-02-02 21:41:57.359725,1,Compas Dataset,FYP VAE,MLPClassifier,,['race'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1300, latent_dim=12, mask_values=None vae_layers=(50, 45, 35, 30), lr=0.01, \nlosses_used=['Latent sens ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (30, 30), 'input_dim': 11}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.005}""}",0.6620305980528511,0.6948356807511737,0.7237163814180929,0.0331510757604268,0.0745491490982982,0.0331510757604268,0.0745491490982982,0.0086109811667273,0.0144628099173553,0.0019227756058968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8950159329549337682
2024-02-02 21:41:44.485272,1,Compas Dataset,Reweighing Bias Mitigation,LogisticRegression,,['race'],{},0.694019471488178,0.7213114754098361,0.7530562347188264,-0.0010601316909041,0.00751841503683,0.0010601316909041,0.00751841503683,-0.0391219224838436,0.0673687979234418,0.0087356686481185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8950159329549337682
2024-02-02 21:41:44.394829,1,Compas Dataset,FairBalance Bias Mitigation,LogisticRegression,,['race'],{},0.6787204450625869,0.7379679144385026,0.6748166259168704,0.056662979528732,0.0893065786131571,0.056662979528732,0.0893065786131571,0.0241696553874941,0.0457497048406139,0.0053969254934124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8950159329549337682
2024-02-02 21:41:44.316758,1,Compas Dataset,FairMask Bias Mitigation,LogisticRegression,DecisionTreeRegressor,['race'],{},0.6856745479833102,0.7084282460136674,0.7603911980440098,-0.167930403310938,-0.0949453898907797,0.167930403310938,0.0949453898907797,-0.1883673787618899,0.3442576232544885,0.0420611999744661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8950159329549337682
2024-02-02 21:41:44.263917,1,Compas Dataset,No Bias Mitigation,LogisticRegression,,['race'],{},0.6870653685674548,0.7119815668202765,0.7555012224938875,-0.1442374110973673,-0.082042164084328,0.1442374110973673,0.082042164084328,-0.1677062217370964,0.3064975776574521,0.0374476991494522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8950159329549337682
2024-02-02 21:41:44.246022,1,Compas Dataset,FYP VAE,LogisticRegression,,['race'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1300, latent_dim=12, mask_values=None vae_layers=(50, 45, 35, 30), lr=0.01, \nlosses_used=['Flipped ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (50, 30, 10), 'input_dim': 10, 'sens_col_ids': [8]}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.005}""}",0.6912378303198887,0.7129840546697038,0.7652811735941321,-0.1181426850766695,-0.0662941325882651,0.1181426850766695,0.0662941325882651,-0.1447667065162776,0.2576631306278523,0.0323254558854536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8950159329549337682
2024-02-02 21:39:59.375623,1,Compas Dataset,FYP VAE,LogisticRegression,,['race'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1300, latent_dim=12, mask_values=None vae_layers=(50, 45, 35, 30), lr=0.01, \nlosses_used=['Sensitive KL loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8]}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.005}""}",0.694019471488178,0.7142857142857143,0.7701711491442543,0.0176302157150471,0.0454660909321819,0.0176302157150471,0.0454660909321819,-0.0160004851256995,0.0263180393274435,0.0035728033642769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8950159329549337682
2024-02-02 21:37:55.734344,1,Compas Dataset,FYP VAE,LogisticRegression,,['race'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1300, latent_dim=12, mask_values=None vae_layers=(50, 45, 35, 30), lr=0.01, \nlosses_used=['Latent sens ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (30, 30), 'input_dim': 11}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.005}""}",0.6884561891515995,0.7116704805491991,0.7603911980440098,-0.0273952260342024,0.0193294386588772,0.0273952260342024,0.0193294386588772,-0.0555295666787947,0.0942619334725447,0.0123993879615676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8950159329549337682
2024-02-02 21:36:35.784208,1,Compas Dataset,FairMask Bias Mitigation,MLPClassifier,DecisionTreeRegressor,['race'],{},0.6411682892906815,0.6385281385281385,0.7642487046632125,-0.1505984323813626,-0.1300841514726507,0.1505984323813626,0.1300841514726507,-0.153198395703749,0.2601587301587302,0.0348749712260693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8950159329549337681
2024-02-02 21:36:25.931726,1,Compas Dataset,No Bias Mitigation,MLPClassifier,,['race'],{},0.6481223922114048,0.6442516268980477,0.7694300518134715,-0.1354677845741176,-0.0994623655913978,0.1354677845741176,0.0994623655913978,-0.1370109785527343,0.2309896281015413,0.03118997371175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8950159329549337681
2024-02-02 21:36:25.898131,1,Compas Dataset,FYP VAE,MLPClassifier,,['race'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1300, latent_dim=12, mask_values=None vae_layers=(50, 45, 35, 30), lr=0.01, \nlosses_used=['Flipped ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (50, 30, 10), 'input_dim': 10, 'sens_col_ids': [8]}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.005}""}",0.6522948539638387,0.6440677966101694,0.7875647668393783,-0.1245308486301538,-0.0825151940158952,0.1245308486301538,0.0825151940158952,-0.1256755378811054,0.2052114552114554,0.0286095082607779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8950159329549337681
2024-02-02 21:36:25.802678,1,Compas Dataset,FYP VAE,MLPClassifier,,['race'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1300, latent_dim=12, mask_values=None vae_layers=(50, 45, 35, 30), lr=0.01, \nlosses_used=['Sensitive KL loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8]}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.005}""}",0.6606397774687065,0.6431451612903226,0.8264248704663213,0.0031986137893678,0.0118045815801777,0.0031986137893678,0.0118045815801777,-0.0009686958295095,0.0014049097900028,0.0002205195362899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8950159329549337681
