time,reps,data,bias mitigation,ML method,bias mit ML method,sensitive attrs,other,accuracy,precision,recall,f1score,mean_pred,sex|unprivileged mean_pred,sex|privileged mean_pred,sex|unprivileged acc,sex|privileged acc,sex|[AOD] Average Odds Difference,sex|[EOD] Equal Opportunity Difference,sex|[SPD] Statistical Parity Difference,sex|[ERD] Error Rate Difference,sex|[A_AOD] Absolute Average Odds Difference,sex|[A_EOD] Absolute Equal Opportunity Difference,sex|[A_SPD] Absolute Statistical Parity Difference,sex|[DI] Disparate Impact,sex|[DI_FM] Disparate Impact the way it was implemented in FairMask,sex|[FR] Flip Rate,sex|[SF] Statistical Parity Subgroup Fairness for One Attribute,sex|[DF] Differential Fairness for One Attribute,[SF] Statistical Parity Subgroup Fairness,[DF] Differential Fairness,[MEOD] M Equal Opportunity Difference,[MAOD] M Average Odds Difference,VAR|accuracy,VAR|precision,VAR|recall,VAR|f1score,VAR|mean_pred,VAR|sex|unprivileged mean_pred,VAR|sex|privileged mean_pred,VAR|sex|unprivileged acc,VAR|sex|privileged acc,VAR|sex|[AOD] Average Odds Difference,VAR|sex|[EOD] Equal Opportunity Difference,VAR|sex|[SPD] Statistical Parity Difference,VAR|sex|[ERD] Error Rate Difference,VAR|sex|[A_AOD] Absolute Average Odds Difference,VAR|sex|[A_EOD] Absolute Equal Opportunity Difference,VAR|sex|[A_SPD] Absolute Statistical Parity Difference,VAR|sex|[DI] Disparate Impact,VAR|sex|[DI_FM] Disparate Impact the way it was implemented in FairMask,VAR|sex|[FR] Flip Rate,VAR|sex|[SF] Statistical Parity Subgroup Fairness for One Attribute,VAR|sex|[DF] Differential Fairness for One Attribute,VAR|[SF] Statistical Parity Subgroup Fairness,VAR|[DF] Differential Fairness,VAR|[MEOD] M Equal Opportunity Difference,VAR|[MAOD] M Average Odds Difference,id
2024-04-25 01:20:32.180748,1,Adult Dataset,FYP VAE,DecisionTreeRegressor,,['sex'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1500, latent_dim=30, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.006, \nlosses_used=[])KL divergence loss: {'weight': 0.05}, Reconstruction loss: {'weight': 15}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 29}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 25, 'sens_col_ids': [24]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [24]}, Pos Y vec loss: {'weight': 1200000}""}",0.81486030089039,0.6211562115621156,0.63125,0.6261624302541848,0.2496162112373349,0.1155963302752293,0.3170281495154591,0.8871559633027523,0.7784956160590678,-0.1109323946398261,-0.1346351490236382,-0.2014318192402298,0.1086603472436844,0.1109323946398261,0.1346351490236382,0.2014318192402298,0.3646248147109491,1.742545102951194,0.0,0.04485160277823,1.0088863589577015,0.04485160277823,1.0088863589577015,0.1346351490236382,0.1109323946398261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7376841895066907944
2024-04-25 01:20:31.750344,1,Adult Dataset,No Bias Mitigation,DecisionTreeRegressor,,['sex'],{},0.81486030089039,0.6196840826245443,0.6375,0.6284658040665435,0.2526865213386552,0.1155963302752293,0.3216428241808952,0.8926605504587156,0.7757268112598061,-0.1023257632189169,-0.1089414182939363,-0.2060464939056658,0.1169337391989094,0.1023257632189169,0.1089414182939363,0.2060464939056658,0.3593934687323128,1.782465701247427,0.1105311636475284,0.0458791244271213,1.023337477495876,0.0458791244271213,1.023337477495876,0.1089414182939363,0.1023257632189169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7376841895066907944
2024-04-25 01:20:31.515725,1,Adult Dataset,FYP VAE,RandomForestClassifier,,['sex'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1500, latent_dim=30, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.006, \nlosses_used=[])KL divergence loss: {'weight': 0.05}, Reconstruction loss: {'weight': 15}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 29}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 25, 'sens_col_ids': [24]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [24]}, Pos Y vec loss: {'weight': 1200000}""}",0.8517040221062327,0.7397881996974282,0.61125,0.6694045174537988,0.2029474976972674,0.0614678899082568,0.2741116751269035,0.9321100917431192,0.811259806183664,-0.1263861560277269,-0.1664268585131894,-0.2126437852186466,0.1208502855594552,0.1263861560277269,0.1664268585131894,0.2126437852186466,0.2242439687393816,3.459428744601864,0.0,0.0473481033128712,1.4950206736585092,0.0473481033128712,1.4950206736585092,0.1664268585131894,0.1263861560277269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7376841895066907944
2024-04-25 01:20:27.615568,1,Adult Dataset,No Bias Mitigation,RandomForestClassifier,,['sex'],{},0.8434141848326681,0.7119883040935673,0.60875,0.6563342318059301,0.2100092109303039,0.0788990825688073,0.275957544993078,0.9238532110091744,0.8029533917858791,-0.0941704750538882,-0.1087358684480986,-0.1970584624242706,0.1208998192232952,0.0941704750538882,0.1087358684480986,0.1970584624242706,0.2859102206130526,2.497601442354128,0.1034694504144918,0.0438778139128128,1.2520774313839544,0.0438778139128128,1.2520774313839544,0.1087358684480986,0.0941704750538882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7376841895066907944
2024-04-25 01:20:24.082262,1,Adult Dataset,FYP VAE,NaiveBayes,,['sex'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1500, latent_dim=30, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.006, \nlosses_used=[])KL divergence loss: {'weight': 0.05}, Reconstruction loss: {'weight': 15}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 29}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 25, 'sens_col_ids': [24]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [24]}, Pos Y vec loss: {'weight': 1200000}""}",0.8010439054344489,0.5701107011070111,0.7725,0.6560509554140127,0.3328216149831133,0.110091743119266,0.4448546377480387,0.9055045871559632,0.7485002307337333,-0.2185412780142565,-0.2204864679684822,-0.3347628946287727,0.15700435642223,0.2185412780142565,0.2204864679684822,0.3347628946287727,0.247478015912292,3.040762959544685,0.0,0.0745396255239771,1.39643352551533,0.0745396255239771,1.39643352551533,0.2204864679684822,0.2185412780142566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7376841895066907944
2024-04-25 01:20:23.777777,1,Adult Dataset,No Bias Mitigation,NaiveBayes,,['sex'],{},0.7869204789683758,0.545144804088586,0.8,0.6484295845997974,0.3604544058949954,0.091743119266055,0.4956160590678357,0.9128440366972476,0.7235809875403784,-0.3022164513321083,-0.3179170948955121,-0.4038729398017807,0.1892630491568692,0.3022164513321083,0.3179170948955121,0.4038729398017807,0.1851092546085114,4.402215043839409,0.1132944427387166,0.0899279405666395,1.686809062767549,0.0899279405666395,1.686809062767549,0.3179170948955121,0.3022164513321082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7376841895066907944
2024-04-25 01:20:23.644245,1,Adult Dataset,FYP VAE,SupportVectorClassifier,,['sex'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1500, latent_dim=30, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.006, \nlosses_used=[])KL divergence loss: {'weight': 0.05}, Reconstruction loss: {'weight': 15}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 29}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 25, 'sens_col_ids': [24]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [24]}, Pos Y vec loss: {'weight': 1200000}""}",0.8526251151366288,0.7826855123674912,0.55375,0.6486090775988287,0.1737795517347252,0.0568807339449541,0.2325796031379787,0.936697247706422,0.8103368712505769,-0.0808850497399476,-0.1002398081534772,-0.1756988691930246,0.1263603764558452,0.0808850497399476,0.1002398081534772,0.1756988691930246,0.2445645842434833,3.0888994745225293,0.0,0.0391218026990637,1.4082758567131073,0.0391218026990637,1.4082758567131073,0.1002398081534772,0.0808850497399475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7376841895066907944
2024-04-25 01:17:52.612822,1,Adult Dataset,No Bias Mitigation,SupportVectorClassifier,,['sex'],{},0.855081363217685,0.7724252491694352,0.58125,0.6633380884450785,0.184832668099478,0.065137614678899,0.2450392247346562,0.9357798165137616,0.8144900784494693,-0.0753060651314998,-0.0880438506337787,-0.1799016100557571,0.1212897380642921,0.0753060651314998,0.0880438506337787,0.1799016100557571,0.2658252561378048,2.761869788179933,0.0175007675775253,0.0400576015438842,1.3249161178874536,0.0400576015438842,1.3249161178874536,0.0880438506337787,0.0753060651314997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7376841895066907944
2024-04-25 01:15:36.492176,1,Adult Dataset,FYP VAE,DecisionTreeRegressor,,['sex'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1500, latent_dim=30, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.006, \nlosses_used=[])KL divergence loss: {'weight': 0.05}, Reconstruction loss: {'weight': 15}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 29}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 25, 'sens_col_ids': [24]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [24]}, Pos Y vec loss: {'weight': 1200000}""}",0.8087196806877495,0.6186540731995277,0.6359223300970874,0.6271693596648713,0.2600552655818238,0.1336448598130841,0.3219021490626429,0.8738317757009346,0.7768632830361225,-0.1053179503295488,-0.1239224137931034,-0.1882572892495588,0.096968492664812,0.1053179503295488,0.1239224137931034,0.1882572892495588,0.415172313084112,1.4086384580211746,0.0,0.0415287485945813,0.8790616326773194,0.0415287485945813,0.8790616326773194,0.1239224137931034,0.1053179503295488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8360178682566216170
2024-04-25 01:15:36.080777,1,Adult Dataset,No Bias Mitigation,DecisionTreeRegressor,,['sex'],{},0.8090267116978815,0.6166281755196305,0.6480582524271845,0.6319526627218934,0.2658888547743322,0.1299065420560747,0.3324188385916781,0.8775700934579439,0.7754915409236397,-0.1189844909010398,-0.1382902298850574,-0.2025122965356033,0.1020785525343042,0.1189844909010398,0.1382902298850574,0.2025122965356033,0.3907917571893198,1.558907606425148,0.1132944427387166,0.0446733419123535,0.9395804511820116,0.0446733419123535,0.9395804511820116,0.1382902298850574,0.1189844909010399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8360178682566216170
2024-04-25 01:15:35.850263,1,Adult Dataset,FYP VAE,RandomForestClassifier,,['sex'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1500, latent_dim=30, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.006, \nlosses_used=[])KL divergence loss: {'weight': 0.05}, Reconstruction loss: {'weight': 15}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 29}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 25, 'sens_col_ids': [24]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [24]}, Pos Y vec loss: {'weight': 1200000}""}",0.8483266809947805,0.734375,0.6274271844660194,0.6767015706806283,0.2161498311329444,0.0897196261682242,0.2780064014631916,0.914018691588785,0.8161865569272977,-0.102907414700149,-0.1323635057471264,-0.1882867752949673,0.0978321346614873,0.102907414700149,0.1323635057471264,0.1882867752949673,0.3227250368912936,2.09861301630849,0.0,0.0415352530894229,1.130954597277515,0.0415352530894229,1.130954597277515,0.1323635057471264,0.102907414700149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8360178682566216170
2024-04-25 01:15:31.935807,1,Adult Dataset,No Bias Mitigation,RandomForestClassifier,,['sex'],{},0.8431071538225361,0.7188811188811188,0.6237864077669902,0.6679662118258608,0.2195271722443967,0.0878504672897196,0.2839506172839506,0.9121495327102804,0.8093278463648834,-0.1146963595763025,-0.146551724137931,-0.1961001499942309,0.1028216863453969,0.1146963595763025,0.146551724137931,0.1961001499942309,0.3093864282811865,2.2322038350407145,0.0961007061713233,0.0432588499544072,1.1731642064426588,0.0432588499544072,1.1731642064426588,0.146551724137931,0.1146963595763025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8360178682566216170
2024-04-25 01:15:28.439570,1,Adult Dataset,FYP VAE,NaiveBayes,,['sex'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1500, latent_dim=30, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.006, \nlosses_used=[])KL divergence loss: {'weight': 0.05}, Reconstruction loss: {'weight': 15}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 29}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 25, 'sens_col_ids': [24]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [24]}, Pos Y vec loss: {'weight': 1200000}""}",0.7841571998771876,0.5521102497846684,0.7779126213592233,0.6458438287153653,0.3564630027632791,0.1420560747663551,0.4613625971650663,0.8822429906542056,0.7361682670324645,-0.2138109521623849,-0.2087823275862068,-0.3193065223987111,0.146074723621741,0.2138109521623849,0.2087823275862068,0.3193065223987111,0.3079054861387698,2.247749861622506,0.0,0.0704376459799535,1.1779624062865166,0.0704376459799535,1.1779624062865166,0.2087823275862068,0.2138109521623849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8360178682566216170
2024-04-25 01:15:28.125777,1,Adult Dataset,No Bias Mitigation,NaiveBayes,,['sex'],{},0.7749462695732269,0.536961819658814,0.8021844660194175,0.6433090024330901,0.3779551734725207,0.1233644859813084,0.5025148605395519,0.8953271028037383,0.7160493827160493,-0.2735441874193399,-0.2652658045977011,-0.3791503745582434,0.1792777200876889,0.2735441874193399,0.2652658045977011,0.3791503745582434,0.2454942045870077,3.0734159149797007,0.10623272950568,0.0836389424671775,1.4044819385964344,0.0836389424671775,1.4044819385964344,0.2652658045977011,0.2735441874193399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8360178682566216170
2024-04-25 01:15:27.988665,1,Adult Dataset,FYP VAE,SupportVectorClassifier,,['sex'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1500, latent_dim=30, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.006, \nlosses_used=[])KL divergence loss: {'weight': 0.05}, Reconstruction loss: {'weight': 15}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 29}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 25, 'sens_col_ids': [24]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [24]}, Pos Y vec loss: {'weight': 1200000}""}",0.8501688670555726,0.7790697674418605,0.5691747572815534,0.6577840112201965,0.184832668099478,0.0682242990654205,0.2418838591678097,0.9186915887850468,0.8166438042981253,-0.1040636049669788,-0.1466415229885057,-0.1736595601023892,0.1020477844869214,0.1040636049669788,0.1466415229885057,0.1736595601023892,0.2820539547373814,2.5454209494459787,0.0,0.0383085523077806,1.2656568974890925,0.0383085523077806,1.2656568974890925,0.1466415229885057,0.1040636049669788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8360178682566216170
2024-04-25 01:12:59.867060,1,Adult Dataset,No Bias Mitigation,SupportVectorClassifier,,['sex'],{},0.8501688670555726,0.7658227848101266,0.587378640776699,0.6648351648351648,0.1940435984034387,0.0813084112149532,0.2491998171010516,0.9205607476635514,0.81572930955647,-0.077675735875278,-0.0941989942528735,-0.1678914058860983,0.1048314381070813,0.077675735875278,0.0941989942528735,0.1678914058860983,0.3262779730772528,2.064871313771554,0.0156585815167331,0.0370361222878966,1.1200055827878443,0.0370361222878966,1.1200055827878443,0.0941989942528735,0.077675735875278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8360178682566216170
2024-04-25 01:10:44.845679,1,Adult Dataset,FYP VAE,DecisionTreeRegressor,,['sex'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1500, latent_dim=30, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.006, \nlosses_used=[])KL divergence loss: {'weight': 0.05}, Reconstruction loss: {'weight': 15}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 29}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 25, 'sens_col_ids': [24]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [24]}, Pos Y vec loss: {'weight': 1200000}""}",0.802272029474977,0.5925465838509317,0.6015132408575031,0.5969962453066333,0.2471599631562787,0.1401273885350318,0.3016682113067655,0.8871701546860783,0.7590361445783133,-0.0332673665964799,0.0230604175707603,-0.1615408227717336,0.1281340101077649,0.0332673665964799,0.0230604175707603,0.1615408227717336,0.4645083017797215,1.152814053416463,0.0,0.0361156891337888,0.7667758483804815,0.0361156891337888,0.7667758483804815,0.0230604175707603,0.0332673665964799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4650421364578125263
2024-04-25 01:10:44.297202,1,Adult Dataset,No Bias Mitigation,DecisionTreeRegressor,,['sex'],{},0.8133251458397298,0.6143386897404203,0.626733921815889,0.620474406991261,0.2483880871968068,0.1255686988171064,0.3109360518999073,0.9071883530482256,0.7655236329935126,-0.0446271002976665,0.0218429046723563,-0.1853673530828008,0.1416647200547131,0.0446271002976665,0.0218429046723563,0.1853673530828008,0.4038409121420503,1.4762226162173775,0.1136014737488486,0.0414425876049403,0.9067342604000184,0.0414425876049403,0.9067342604000184,0.0218429046723563,0.0446271002976665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4650421364578125263
2024-04-25 01:10:44.059402,1,Adult Dataset,FYP VAE,RandomForestClassifier,,['sex'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1500, latent_dim=30, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.006, \nlosses_used=[])KL divergence loss: {'weight': 0.05}, Reconstruction loss: {'weight': 15}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 29}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 25, 'sens_col_ids': [24]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [24]}, Pos Y vec loss: {'weight': 1200000}""}",0.8513969910961007,0.7366003062787136,0.6065573770491803,0.6652835408022131,0.2004912496162112,0.0837124658780709,0.2599629286376274,0.9308462238398544,0.8109360518999074,-0.0640041475139411,-0.0498336467524952,-0.1762504627595564,0.119910171939947,0.0640041475139411,0.0498336467524952,0.1762504627595564,0.3220169364792819,2.105426723616876,0.0,0.0394043240184882,1.1331511370591971,0.0394043240184882,1.1331511370591971,0.0498336467524952,0.0640041475139411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4650421364578125263
2024-04-25 01:10:40.130752,1,Adult Dataset,No Bias Mitigation,RandomForestClassifier,,['sex'],{},0.8467915259441203,0.7174556213017751,0.6116015132408575,0.6603131381892443,0.2075529628492477,0.0955414012738853,0.2645968489341983,0.9317561419472248,0.8035217794253939,-0.0348246113887486,0.0111022710834659,-0.1690554476603129,0.1282343625218308,0.0348246113887486,0.0111022710834659,0.1690554476603129,0.3610829140964003,1.769447018844609,0.1007061713233036,0.0377957341637468,1.0186476680840282,0.0377957341637468,1.0186476680840282,0.0111022710834659,0.0348246113887486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4650421364578125263
2024-04-25 01:10:36.621358,1,Adult Dataset,FYP VAE,NaiveBayes,,['sex'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1500, latent_dim=30, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.006, \nlosses_used=[])KL divergence loss: {'weight': 0.05}, Reconstruction loss: {'weight': 15}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 29}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 25, 'sens_col_ids': [24]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [24]}, Pos Y vec loss: {'weight': 1200000}""}",0.7878415719987719,0.5465328467153284,0.755359394703657,0.6341979883536263,0.3365059871046976,0.1191992720655141,0.4471733086190917,0.8989990900818926,0.7312326227988879,-0.2203710352493448,-0.2070977385602005,-0.3279740365535776,0.1677664672830048,0.2203710352493448,0.2070977385602005,0.3279740365535776,0.2665616882045382,2.751476841010549,0.0,0.0733251703494205,1.322149586723376,0.0733251703494205,1.322149586723376,0.2070977385602005,0.2203710352493448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4650421364578125263
2024-04-25 01:10:36.311531,1,Adult Dataset,No Bias Mitigation,NaiveBayes,,['sex'],{},0.7743322075529628,0.5243697478991597,0.7868852459016393,0.6293494704992436,0.3653669020571077,0.1010009099181073,0.5,0.902638762511374,0.7089898053753475,-0.3106460857760271,-0.3209412218525483,-0.3989990900818926,0.1936489571360264,0.3106460857760271,0.3209412218525483,0.3989990900818926,0.2020018198362147,3.9504504504504494,0.1083819465766042,0.08920424481448,1.5994785725313418,0.08920424481448,1.5994785725313418,0.3209412218525483,0.3106460857760271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4650421364578125263
2024-04-25 01:10:36.174015,1,Adult Dataset,FYP VAE,SupportVectorClassifier,,['sex'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1500, latent_dim=30, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.006, \nlosses_used=[])KL divergence loss: {'weight': 0.05}, Reconstruction loss: {'weight': 15}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 29}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 25, 'sens_col_ids': [24]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [24]}, Pos Y vec loss: {'weight': 1200000}""}",0.8538532391771569,0.7700170357751278,0.5699873896595208,0.655072463768116,0.1802272029474977,0.0618744313011828,0.2405004633920296,0.9308462238398544,0.8146431881371641,-0.0974446638959397,-0.1211967790153816,-0.1786260320908467,0.1162030357026903,0.0974446638959397,0.1211967790153816,0.1786260320908467,0.2572736469132036,2.886911900997656,0.0,0.0399354301625115,1.357614986575323,0.0399354301625115,1.357614986575323,0.1211967790153816,0.0974446638959397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4650421364578125263
