time,reps,data,bias mitigation,ML method,bias mit ML method,sensitive attrs,other,race|unprivileged mean_pred,race|privileged mean_pred,race|unprivileged acc,race|privileged acc,race|[AOD] Average Odds Difference,race|[EOD] Equal Opportunity Difference,race|[SPD] Statistical Parity Difference,race|[ERD] Error Rate Difference,race|[A_AOD] Absolute Average Odds Difference,race|[A_EOD] Absolute Equal Opportunity Difference,race|[A_SPD] Absolute Statistical Parity Difference,race|[DI] Disparate Impact,race|[DI_FM] Disparate Impact the way it was implemented in FairMask,race|[FR] Flip Rate,race|[SF] Statistical Parity Subgroup Fairness for One Attribute,race|[DF] Differential Fairness for One Attribute,accuracy,precision,recall,f1score,mean_pred,[SF] Statistical Parity Subgroup Fairness,[SF] Statistical Parity Subgroup Fairness if 0 was the positive label,[DF] Differential Fairness,[DF] Differential Fairness if 0 was the positive label,[MEOD] M Equal Opportunity Difference,[MAOD] M Average Odds Difference,VAR|race|unprivileged mean_pred,VAR|race|privileged mean_pred,VAR|race|unprivileged acc,VAR|race|privileged acc,VAR|race|[AOD] Average Odds Difference,VAR|race|[EOD] Equal Opportunity Difference,VAR|race|[SPD] Statistical Parity Difference,VAR|race|[ERD] Error Rate Difference,VAR|race|[A_AOD] Absolute Average Odds Difference,VAR|race|[A_EOD] Absolute Equal Opportunity Difference,VAR|race|[A_SPD] Absolute Statistical Parity Difference,VAR|race|[DI] Disparate Impact,VAR|race|[DI_FM] Disparate Impact the way it was implemented in FairMask,VAR|race|[FR] Flip Rate,VAR|race|[SF] Statistical Parity Subgroup Fairness for One Attribute,VAR|race|[DF] Differential Fairness for One Attribute,VAR|accuracy,VAR|precision,VAR|recall,VAR|f1score,VAR|mean_pred,VAR|[SF] Statistical Parity Subgroup Fairness,VAR|[SF] Statistical Parity Subgroup Fairness if 0 was the positive label,VAR|[DF] Differential Fairness,VAR|[DF] Differential Fairness if 0 was the positive label,VAR|[MEOD] M Equal Opportunity Difference,VAR|[MAOD] M Average Odds Difference,id
2024-02-22 07:22:53.597819,1,Adult Dataset,Reweighing Bias Mitigation,SupportVectorClassifier,,['race'],{},0.1546840958605664,0.2505360972122945,0.8932461873638344,0.8552537526804861,0.0135956865419793,0.0289526029213799,-0.0491356259762264,0.0379924346833483,0.0135956865419793,0.0289526029213799,0.0491356259762264,0.7509393451422436,0.3316654753395283,0.014430457476205,0.0059486904707925,0.2864303959361074,0.8606079214000614,0.7564516129032258,0.6075129533678757,0.6738505747126436,0.1903592262818544,0.0059486904707925,0.0059486904707925,0.2864303959361074,0.0594113698518586,0.0289526029213799,0.0135956865419794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7246761718068923380
2024-02-22 07:19:37.942429,1,Adult Dataset,FairBalance Bias Mitigation,SupportVectorClassifier,,['race'],{},0.1546840958605664,0.2505360972122945,0.840958605664488,0.8066476054324517,-0.0068675005619805,0.0324687066765787,-0.0976934972225726,0.0343110002320362,0.0068675005619805,0.0324687066765787,0.0976934972225726,0.7464319060957716,0.3397069335239457,0.0429843414184832,0.0118274340550274,0.2924508837176903,0.8114829597789377,0.5652892561983471,0.8860103626943006,0.6902119071644803,0.3715075222597482,0.0118274340550274,0.0118274340550274,0.2924508837176903,0.1474905462546359,0.0324687066765787,0.0068675005619805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7246761718068923380
2024-02-22 07:15:46.273757,1,Adult Dataset,FairMask Bias Mitigation,SupportVectorClassifier,DecisionTreeRegressor,['race'],{},0.1546840958605664,0.2505360972122945,0.8954248366013072,0.8556111508220158,-0.0274401090085028,-0.0373711599123988,-0.0733896449533669,0.0398136857792914,0.0274401090085028,0.0373711599123988,0.0733896449533669,0.6365588910096979,0.5709465598914478,0.0,0.0088850456855921,0.4516783420758402,0.8612219834203254,0.7564102564102564,0.6113989637305699,0.6762177650429799,0.1915873503223825,0.0088850456855921,0.0088850456855921,0.4516783420758402,0.0879732404327055,0.0373711599123988,0.0274401090085029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7246761718068923380
2024-02-22 07:12:26.766287,1,Adult Dataset,No Bias Mitigation,SupportVectorClassifier,,['race'],{},0.1546840958605664,0.2505360972122945,0.9041394335511984,0.8556111508220158,-0.0335464508062829,-0.0387976934359365,-0.0828190381863173,0.0485282827291825,0.0335464508062829,0.0387976934359365,0.0828190381863173,0.5913092260223706,0.6911625186821755,0.013816395455941,0.0100266316643145,0.5254161733303998,0.8624501074608536,0.7604501607717041,0.6126943005181347,0.678622668579627,0.1909732883021185,0.0100266316643145,0.0100266316643145,0.5254161733303998,0.0988196286934988,0.0387976934359365,0.0335464508062829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7246761718068923380
2024-02-22 07:08:13.814758,1,Adult Dataset,FYP VAE,LogisticRegression,,['race'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1500, latent_dim=30, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.006, \nlosses_used=['Sensitive KL loss', 'Latent sens ADV loss', 'Reconstruction loss', 'KL divergence loss'])Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [23]}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 29}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.01}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 25, 'sens_col_ids': [23]}, Pos Y vec loss: {'weight': 1200000}""}",0.1546840958605664,0.2505360972122945,0.8627450980392157,0.8241601143674053,0.0239543072544191,0.0373510678909404,-0.0266195430598575,0.0385849836718103,0.0239543072544191,0.0373510678909404,0.0266195430598575,0.8476861319397105,0.1796819156540388,0.0564937058642922,0.0032227415239126,0.1652448391338841,0.829597789376727,0.6947935368043088,0.5012953367875648,0.582392776523702,0.171016272643537,0.0032227415239126,0.0032227415239126,0.1652448391338841,0.0317476957957517,0.0373510678909404,0.0239543072544191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7246761718068923380
2024-02-22 06:43:57.048243,1,Adult Dataset,FYP VAE,LogisticRegression,,['race'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1500, latent_dim=30, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.006, \nlosses_used=['Flipped ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 25, 'sens_col_ids': [23]}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.01}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 29}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [23]}""}",0.1546840958605664,0.2505360972122945,0.8671023965141612,0.8270192994996426,-0.0145492200603163,-0.0209559783809849,-0.0546336396523504,0.0400830970145186,0.0145492200603163,0.0209559783809849,0.0546336396523504,0.7184808034120135,0.391825634381701,0.0205710776788455,0.0066143171095834,0.3306162914093822,0.8326680994780473,0.6869851729818781,0.5401554404145078,0.6047860768672951,0.1863678231501381,0.0066143171095834,0.0066143171095834,0.3306162914093822,0.0655904581292244,0.0209559783809849,0.0145492200603163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7246761718068923380
2024-02-22 06:09:33.672575,1,Adult Dataset,FYP VAE,LogisticRegression,,['race'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1500, latent_dim=30, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.006, \nlosses_used=['Sensitive KL loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [23]}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.01}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 29}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 25, 'sens_col_ids': [23]}""}",0.1546840958605664,0.2505360972122945,0.8714596949891068,0.8216583273766976,0.0285510485241555,0.0544694701733941,-0.0292583716037443,0.0498013676124091,0.0285510485241555,0.0544694701733941,0.0292583716037443,0.8265573649422104,0.2098373838456038,0.0500460546515198,0.0035422159154807,0.1904859570610021,0.828676696346331,0.6996268656716418,0.4857512953367875,0.573394495412844,0.1645686214307645,0.0035422159154807,0.0035422159154807,0.1904859570610021,0.0345903769873934,0.0544694701733941,0.0285510485241555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7246761718068923380
2024-02-22 05:34:53.813769,1,Adult Dataset,FYP VAE,LogisticRegression,,['race'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1500, latent_dim=30, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.006, \nlosses_used=['Latent sens ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 29}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.01}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 25, 'sens_col_ids': [23]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [23]}""}",0.1546840958605664,0.2505360972122945,0.8605664488017429,0.8241601143674053,-0.0359144725524395,-0.0591107271302565,-0.0646750480034758,0.0364063344343376,0.0359144725524395,0.0591107271302565,0.0646750480034758,0.6797154259934063,0.4712039211681813,0.013509364445809,0.0078299977686754,0.3860810595900269,0.829290758366595,0.6719745222929936,0.5466321243523317,0.602857142857143,0.1928154743629106,0.0078299977686754,0.0078299977686754,0.3860810595900269,0.077922904579204,0.0591107271302565,0.0359144725524395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7246761718068923380
2024-02-22 05:11:44.525559,1,Adult Dataset,FYP VAE,LogisticRegression,,['race'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1500, latent_dim=30, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.006, \nlosses_used=['Flipped ADV loss', 'Reconstruction loss', 'KL divergence loss'])Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 25, 'sens_col_ids': [23]}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.01}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 29}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [23]}, Pos Y vec loss: {'weight': 1200000}""}",0.1546840958605664,0.2505360972122945,0.8758169934640523,0.8238027162258756,0.0031288964909862,0.0148881879005846,-0.0459042484438775,0.0520142772381766,0.0031288964909862,0.0148881879005846,0.0459042484438775,0.7335267901535903,0.3632767247541346,0.0291679459625422,0.0055574780998843,0.3098911583392996,0.8311329444273872,0.7055555555555556,0.4935233160621761,0.5807926829268293,0.1657967454712926,0.0055574780998843,0.0055574780998843,0.3098911583392996,0.0539745337785646,0.0148881879005846,0.0031288964909862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7246761718068923380
2024-02-22 04:56:16.748189,1,Adult Dataset,FYP VAE,LogisticRegression,,['race'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1500, latent_dim=30, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.006, \nlosses_used=['Latent sens ADV loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 29}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.01}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 25, 'sens_col_ids': [23]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [23]}, Pos Y vec loss: {'weight': 1200000}""}",0.1546840958605664,0.2505360972122945,0.8583877995642701,0.8166547533952824,-0.0513159305354405,-0.0878021337726788,-0.0654778311928376,0.0417330461689878,0.0513159305354405,0.0878021337726788,0.0654778311928376,0.6245758777099183,0.60108649035025,0.0092109303039607,0.0079271881191348,0.4706824552601196,0.8225360761436905,0.6802973977695167,0.4740932642487047,0.5587786259541985,0.1651826834510285,0.0079271881191348,0.0079271881191348,0.4706824552601196,0.0763222976918438,0.0878021337726788,0.0513159305354405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7246761718068923380
2024-02-22 04:47:09.023590,1,Adult Dataset,FYP VAE,LogisticRegression,,['race'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1500, latent_dim=30, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.006, \nlosses_used=['Sensitive KL loss', 'Reconstruction loss', 'KL divergence loss'])Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [23]}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.01}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 29}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 25, 'sens_col_ids': [23]}, Pos Y vec loss: {'weight': 1200000}""}",0.1546840958605664,0.2505360972122945,0.8496732026143791,0.8220157255182273,0.0007528695545919,-0.0068714713387314,-0.0378507212590381,0.0276574770961517,0.0007528695545919,0.0068714713387314,0.0378507212590381,0.8098629836933776,0.2347767710526824,0.0583358919250844,0.0045824637499317,0.210890201558233,0.8259134172551428,0.6624405705229794,0.5414507772020726,0.5958660014255168,0.1937365673933067,0.0045824637499317,0.0045824637499318,0.210890201558233,0.0461758056517387,0.0068714713387314,0.0007528695545919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7246761718068923380
2024-02-22 04:26:51.918331,1,Adult Dataset,FYP VAE,LogisticRegression,,['race'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1500, latent_dim=30, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.006, \nlosses_used=['Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.01}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 29}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 25, 'sens_col_ids': [23]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [23]}""}",0.1546840958605664,0.2505360972122945,0.869281045751634,0.8216583273766976,-0.0560760609397667,-0.0854915513049767,-0.0783099038996108,0.0476227183749363,0.0560760609397667,0.0854915513049767,0.0783099038996108,0.5865828092243186,0.7047891350964977,0.0064476512127724,0.0094807254378255,0.5334414286569605,0.8283696653361989,0.6833046471600689,0.5142487046632125,0.5868440502586846,0.1783850168867055,0.0094807254378255,0.0094807254378255,0.5334414286569605,0.0922234547214003,0.0854915513049767,0.0560760609397667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7246761718068923380
2024-02-22 04:05:57.029554,1,Adult Dataset,FYP VAE,LogisticRegression,,['race'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1500, latent_dim=30, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.006, \nlosses_used=['Reconstruction loss', 'KL divergence loss'])Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.01}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 29}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 25, 'sens_col_ids': [23]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [23]}, Pos Y vec loss: {'weight': 1200000}""}",0.1546840958605664,0.2505360972122945,0.8714596949891068,0.8227305218012866,-0.0209535340709912,-0.0287918667497136,-0.0564058361014169,0.0487291731878201,0.0209535340709912,0.0287918667497136,0.0564058361014169,0.6759270443290253,0.4794496068620442,0.0233343567700337,0.0068288711713152,0.391670131353434,0.829597789376727,0.7005545286506469,0.4909326424870466,0.5773038842345773,0.1661037764814246,0.0068288711713152,0.0068288711713152,0.391670131353434,0.0660614019970397,0.0287918667497136,0.0209535340709912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7246761718068923380
2024-02-22 03:58:39.335386,1,Adult Dataset,LFR,LogisticRegression,,['race'],{'c': 'LFR'},0.1546840958605664,0.2505360972122945,0.8736383442265795,0.8395282344531808,0.0434879357765879,0.0705029032971006,-0.0217335445019084,0.0341101097733986,0.0434879357765879,0.0705029032971006,0.0217335445019084,0.8826052943700002,0.1330092923516797,0.0641694811175928,0.0026312095654912,0.1248771835582913,0.8443352778630642,0.7234401349072512,0.555699481865285,0.6285714285714286,0.1820693890082898,0.0026312095654912,0.0026312095654912,0.1248771835582913,0.0263217758041217,0.0705029032971006,0.0434879357765879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7246761718068923380
2024-02-22 03:56:40.557914,1,Adult Dataset,Reweighing Bias Mitigation,LogisticRegression,,['race'],{},0.1546840958605664,0.2505360972122945,0.8888888888888888,0.8477483917083631,0.0430549216440257,0.0799461533824917,-0.0321323509945634,0.0411404971805257,0.0430549216440257,0.0799461533824917,0.0321323509945634,0.8338145691630524,0.1993074203581708,0.0485108996008596,0.003890159255486,0.1817442404774304,0.8535462081670249,0.7398373983739838,0.5893782383419689,0.6560922855082914,0.1888240712311943,0.003890159255486,0.0038901592554861,0.1817442404774304,0.0390615026351299,0.0799461533824917,0.0430549216440257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7246761718068923380
2024-02-22 03:56:39.943859,1,Adult Dataset,FairBalance Bias Mitigation,LogisticRegression,,['race'],{},0.1546840958605664,0.2505360972122945,0.8474945533769063,0.8055754110078628,0.0190056963950313,0.0781177794297884,-0.0824281583016814,0.0419191423690435,0.0190056963950313,0.0781177794297884,0.0824281583016814,0.7732212517914409,0.2932908888408665,0.0712311943506294,0.0099793091076408,0.2571900465220066,0.8114829597789377,0.568935427574171,0.844559585492228,0.6798748696558916,0.3518575376112987,0.0099793091076408,0.0099793091076408,0.2571900465220066,0.1217723163357455,0.0781177794297884,0.0190056963950312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7246761718068923380
2024-02-22 03:56:39.307350,1,Adult Dataset,FairMask Bias Mitigation,LogisticRegression,DecisionTreeRegressor,['race'],{},0.1546840958605664,0.2505360972122945,0.8932461873638344,0.8459614010007148,-0.0228377809420481,-0.024351530007434,-0.0716369146340134,0.0472847863631196,0.0228377809420481,0.024351530007434,0.0716369146340134,0.6381947885451814,0.566919720982968,0.0,0.0086728483248899,0.4491117310359831,0.8526251151366288,0.738562091503268,0.5854922279792746,0.6531791907514451,0.1879029782007983,0.0086728483248899,0.0086728483248898,0.4491117310359831,0.0855561058288635,0.024351530007434,0.0228377809420481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7246761718068923380
2024-02-22 03:56:38.656025,1,Adult Dataset,No Bias Mitigation,LogisticRegression,,['race'],{},0.1546840958605664,0.2505360972122945,0.8910675381263616,0.8473909935668335,-0.0670084573925376,-0.1019067328363906,-0.0933891466204462,0.0436765445595282,0.0670084573925376,0.1019067328363906,0.0933891466204462,0.5333877995642702,0.8748085367098946,0.0208781086889775,0.0113063203233695,0.6285065404536869,0.8535462081670249,0.7422003284072249,0.5854922279792746,0.6545981173062998,0.1869818851704022,0.0113063203233695,0.0113063203233695,0.6285065404536869,0.1104292159913643,0.1019067328363906,0.0670084573925376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7246761718068923380
2024-02-22 03:56:38.199922,1,Adult Dataset,FYP VAE,SupportVectorClassifier,,['race'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1500, latent_dim=30, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.006, \nlosses_used=['Sensitive KL loss', 'Latent sens ADV loss', 'Reconstruction loss', 'KL divergence loss'])Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [23]}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 29}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.01}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 25, 'sens_col_ids': [23]}, Pos Y vec loss: {'weight': 1200000}""}",0.1604166666666666,0.2437882607129996,0.88125,0.8242707958228304,0.0151525841893688,0.0426825759174355,-0.0372509302604729,0.0569792041771696,0.0151525841893688,0.0426825759174355,0.0372509302604729,0.7643602885345483,0.3082835607763277,0.0546515198035001,0.0046807853168853,0.268716019123889,0.8326680994780473,0.710261569416499,0.4681697612732095,0.5643485211830536,0.1525944120356156,0.0046807853168853,0.0046807853168853,0.268716019123889,0.0432945554088609,0.0426825759174355,0.0151525841893688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2293749875763387219
2024-02-22 03:55:58.708063,1,Adult Dataset,FYP VAE,SupportVectorClassifier,,['race'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1500, latent_dim=30, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.006, \nlosses_used=['Flipped ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 25, 'sens_col_ids': [23]}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.01}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 29}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [23]}""}",0.1604166666666666,0.2437882607129996,0.8854166666666666,0.8235505941663666,-0.0554595120576442,-0.071246331216789,-0.0781973952706757,0.0618660725003,0.0554595120576442,0.071246331216789,0.0781973952706757,0.5030797101449275,0.9877565718401152,0.0110531163647528,0.0098259350046365,0.6870066519643415,0.8326680994780473,0.72,0.4535809018567639,0.5565500406834826,0.1458397298127111,0.0098259350046365,0.0098259350046365,0.6870066519643415,0.0887440571308139,0.071246331216789,0.0554595120576441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2293749875763387219
