timestamp,nr samples,same data split,Dataset,Bias Mitigation,ML method,ML bias mit,Sensitive attrs,other,accuracy,precision,recall,race|[AOD] Average Odds Difference,race|[EOD] Equal Opportunity Difference,race|[SPD] Statistical Parity Difference,race|[DI] Disparate Impact,[SF] Statistical Parity Subgroup Fairness,VAR|accuracy,VAR|precision,VAR|recall,VAR|race|[AOD] Average Odds Difference,VAR|race|[EOD] Equal Opportunity Difference,VAR|race|[SPD] Statistical Parity Difference,VAR|race|[DI] Disparate Impact,VAR|[SF] Statistical Parity Subgroup Fairness
2023-10-24 19:53:55.129464,1,False,Adult Dataset,idk i am trying fyp,nn keras,,['race'],"{'save intermediate results to file': True, 'iter_1': 55, 'iter_2': 42, 'RW': False}",0.8042376784891755,0.82366,0.23578,0.03344,0.05457,0.0064,0.90824,0.0007842916489005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-24 19:52:03.687936,4,False,Adult Dataset,idk i am trying fyp,nn keras,,['race'],"{'save intermediate results to file': True, 'iter_1': 45, 'iter_2': 54, 'RW': False}",0.8073084600030708,0.8036075,0.273575,0.0116049999999999,0.0183025,0.0243175,0.721715,0.003059053325632,2.35978220129677e-05,0.00088500646875,0.000179843525,7.828024999999999e-06,4.877381875e-05,9.161091874999996e-05,0.010536851825,1.504747677683017e-06
2023-10-24 19:52:03.672821,1,False,Adult Dataset,idk i am trying fyp,nn keras,,['race'],"{'save intermediate results to file': True, 'iter_1': 45, 'iter_2': 54, 'RW': False}",0.8142177184093352,0.84774,0.28544,0.01049,0.01674,0.03625,0.58454,0.0047110069506547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-24 19:50:12.294041,1,False,Adult Dataset,idk i am trying fyp,nn keras,,['race'],"{'save intermediate results to file': True, 'iter_1': 45, 'iter_2': 54, 'RW': False}",0.8083832335329342,0.81053,0.28839,0.00786,0.01131,0.03078,0.66486,0.0037238353254869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-24 19:48:19.895914,1,False,Adult Dataset,idk i am trying fyp,nn keras,,['race'],"{'save intermediate results to file': True, 'iter_1': 45, 'iter_2': 54, 'RW': False}",0.805926608321818,0.78906,0.25897,0.01258,0.01526,0.01256,0.84397,0.0016139165762535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-24 19:46:28.877088,1,False,Adult Dataset,idk i am trying fyp,nn keras,,['race'],"{'save intermediate results to file': True, 'iter_1': 45, 'iter_2': 54, 'RW': False}",0.800706279748196,0.7671,0.2615,0.01549,0.0299,0.01768,0.79349,0.0021874544501331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-24 19:44:35.407507,4,False,Adult Dataset,idk i am trying fyp,nn keras,,['race'],"{'save intermediate results to file': True, 'iter_1': 25, 'iter_2': 78, 'RW': False}",0.817096576078612,0.7947875,0.322175,0.032285,0.0517775,0.0418075,0.6157475,0.0052760580953389,1.2640216973604564e-05,0.0011200288687499,0.000265207925,0.0001212166249999,0.00016435711875,0.00040052246875,0.02487379411875,6.363166074929602e-06
2023-10-24 19:44:35.393133,1,False,Adult Dataset,idk i am trying fyp,nn keras,,['race'],"{'save intermediate results to file': True, 'iter_1': 25, 'iter_2': 78, 'RW': False}",0.8188238906801781,0.83912,0.29594,0.02784,0.04376,0.01074,0.87439,0.001322090963168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-24 19:42:39.259904,1,False,Adult Dataset,idk i am trying fyp,nn keras,,['race'],"{'save intermediate results to file': True, 'iter_1': 25, 'iter_2': 78, 'RW': False}",0.8174420389989252,0.80908,0.32639,0.02492,0.04044,0.0476,0.54757,0.0060439656420426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-24 19:40:37.612150,1,False,Adult Dataset,idk i am trying fyp,nn keras,,['race'],"{'save intermediate results to file': True, 'iter_1': 25, 'iter_2': 78, 'RW': False}",0.8113004759711346,0.74827,0.34068,0.05125,0.07323,0.06636,0.45047,0.008310205228207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
