timestamp,nr samples,same data split,Dataset,Bias Mitigation,ML method,ML bias mit,Sensitive attrs,other,accuracy,precision,recall,sex|[AOD] Average Odds Difference,sex|[EOD] Equal Opportunity Difference,sex|[SPD] Statistical Parity Difference,sex|[DI] Disparate Impact,[SF] Statistical Parity Subgroup Fairness,VAR|accuracy,VAR|precision,VAR|recall,VAR|sex|[AOD] Average Odds Difference,VAR|sex|[EOD] Equal Opportunity Difference,VAR|sex|[SPD] Statistical Parity Difference,VAR|sex|[DI] Disparate Impact,VAR|[SF] Statistical Parity Subgroup Fairness
2023-11-14 21:49:15.409160,1,False,Compas Dataset,FYP VAE,MLPClassifier,,['sex'],"{'save intermediate results to file': True, 'iter_1': 100, 'mask_epoch': 500}",0.5841446453407511,0.58414,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-14 21:46:45.768180,1,False,Compas Dataset,FairMask Bias Mitigation,MLPClassifier,DecisionTreeRegressor,['sex'],"{'save intermediate results to file': True, 'iter_1': 100}",0.7037552155771906,0.7109,0.76726,0.04632,0.01871,0.06821,1.119,0.0109814860308611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-14 21:46:41.874607,1,False,Compas Dataset,No Bias Mitigation,MLPClassifier,,['sex'],"{'save intermediate results to file': True, 'iter_1': 100}",0.6856745479833102,0.6618,0.75766,0.09857,0.07712,0.15651,1.28874,0.0240037449633531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-14 21:46:39.869338,1,False,Compas Dataset,FYP VAE,MLPClassifier,,['sex'],"{'save intermediate results to file': True, 'iter_1': 100, 'mask_epoch': 500}",0.5660639777468707,0.56606,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-14 21:45:53.737182,1,False,Compas Dataset,FairMask Bias Mitigation,MLPClassifier,DecisionTreeRegressor,['sex'],"{'save intermediate results to file': True, 'iter_1': 100}",0.7009735744089013,0.69214,0.81074,0.03685,0.00131,0.06362,1.10183,0.0098672820580275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-14 21:45:49.803547,1,False,Compas Dataset,No Bias Mitigation,MLPClassifier,,['sex'],"{'save intermediate results to file': True, 'iter_1': 100}",0.6968011126564673,0.75243,0.7277,0.17538,0.20788,0.22385,1.42406,0.0360394691282321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-14 21:45:47.673531,1,False,Compas Dataset,FYP VAE,MLPClassifier,,['sex'],"{'save intermediate results to file': True, 'iter_1': 100, 'mask_epoch': 500}",0.5493741307371349,0.54937,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-14 21:44:25.325382,1,False,Compas Dataset,FairMask Bias Mitigation,MLPClassifier,DecisionTreeRegressor,['sex'],"{'save intermediate results to file': True, 'iter_1': 100}",0.6884561891515995,0.72953,0.71883,0.14082,0.14986,0.20222,1.38889,0.0323892904880639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-14 21:44:21.454127,1,False,Compas Dataset,No Bias Mitigation,MLPClassifier,,['sex'],"{'save intermediate results to file': True, 'iter_1': 100}",0.6815020862308763,0.67965,0.79494,0.16063,0.10084,0.19504,1.32073,0.0283657761417205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-14 21:44:19.409392,1,False,Compas Dataset,FYP VAE,MLPClassifier,,['sex'],"{'save intermediate results to file': True, 'iter_1': 100, 'mask_epoch': 500}",0.7023643949930459,0.71429,0.75448,0.10246,0.02086,0.11903,1.21536,0.0177363476161644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-14 21:43:33.438290,1,False,Compas Dataset,FairMask Bias Mitigation,MLPClassifier,DecisionTreeRegressor,['sex'],"{'save intermediate results to file': True, 'iter_1': 100}",0.7009735744089013,0.70833,0.77468,0.0699,0.09535,0.11412,1.19755,0.0184675439733364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-14 21:43:29.511331,1,False,Compas Dataset,No Bias Mitigation,MLPClassifier,,['sex'],"{'save intermediate results to file': True, 'iter_1': 100}",0.6634214186369958,0.67865,0.78102,0.09173,0.07327,0.14155,1.22514,0.0231390762552687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
