time,reps,data,bias mitigation,ML method,bias mit ML method,sensitive attrs,other,accuracy,precision,recall,race|[ERD] Error Rate Difference,race|[AOD] Average Odds Difference,race|[EOD] Equal Opportunity Difference,race|[A_AOD] Absolute Average Odds Difference,race|[A_EOD] Absolute Equal Opportunity Difference,race|[SPD] Statistical Parity Difference,[SF] Statistical Parity Subgroup Fairness,VAR|accuracy,VAR|precision,VAR|recall,VAR|race|[ERD] Error Rate Difference,VAR|race|[AOD] Average Odds Difference,VAR|race|[EOD] Equal Opportunity Difference,VAR|race|[A_AOD] Absolute Average Odds Difference,VAR|race|[A_EOD] Absolute Equal Opportunity Difference,VAR|race|[SPD] Statistical Parity Difference,VAR|[SF] Statistical Parity Subgroup Fairness,id
2024-02-16 07:08:04.723324,1,Compas Dataset,FYP VAE,MLPClassifier,,['race'],"{'c': 'mse2', 'my model config': ""VAEMaskConfig(epochs=1300, latent_dim=12, mask_values=None vae_layers=(50, 45, 35, 30), lr=0.01, \nlosses_used=['Latent sens ADV loss', 'Pos Y vec loss', 'Flipped ADV loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (30, 30), 'input_dim': 11}, Pos Y vec loss: {'weight': 1200000}, Flipped ADV loss: {'weight': 17, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (50, 30, 10), 'input_dim': 10, 'sens_col_ids': [8]}, KL divergence loss: {'weight': 0.005}, Reconstruction loss: {'weight': 17}""}",0.6425591098748261,0.64,0.8060453400503779,-0.0519401339636193,-0.0726828152184471,-0.0822366682522065,0.0726828152184471,0.0822366682522065,-0.0948936809928675,0.0219784471169005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4130166959524848084
2024-02-16 07:08:04.697957,1,Compas Dataset,FYP VAE,MLPClassifier,,['race'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1300, latent_dim=12, mask_values=None vae_layers=(50, 45, 35, 30), lr=0.01, \nlosses_used=['Latent sens ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (30, 30), 'input_dim': 11}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 17}, KL divergence loss: {'weight': 0.005}, Flipped ADV loss: {'weight': 17, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (50, 30, 10), 'input_dim': 10, 'sens_col_ids': [8]}""}",0.6606397774687065,0.6597077244258872,0.7959697732997482,-0.0415086775686103,0.000577206945934,-0.0151154801543259,0.000577206945934,0.0151154801543259,-0.0267509646382815,0.0061958252169893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4130166959524848084
2024-02-16 06:25:44.289639,1,Adult Dataset,FairMask Bias Mitigation,MLPClassifier,DecisionTreeRegressor,['race'],{},0.8415719987718759,0.7122641509433962,0.5763358778625954,0.0607336480066038,0.0232998800702981,0.0572090536446265,0.0232998800702981,0.0572090536446265,-0.0632224839327331,0.0076819969440186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2238451367158705015
2024-02-16 06:25:44.274956,1,Adult Dataset,No Bias Mitigation,MLPClassifier,,['race'],{},0.8391157506908198,0.7053291536050157,0.5725190839694656,0.0408532176428054,0.0273655802914589,0.0438424523257886,0.0273655802914589,0.0438424523257886,-0.0462498331983403,0.0056196950070649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2238451367158705015
2024-02-16 06:25:44.259164,1,Adult Dataset,EqOdds ALT,MLPClassifier,,['race'],{'c': 'EqO ALT2'},0.8375805956401596,0.7110016420361248,0.5508905852417303,0.0300072306579898,-0.1247687878870518,-0.2303510960613081,0.1247687878870518,0.2303510960613081,-0.1091565577102709,0.0132633248583222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2238451367158705015
2024-02-16 06:25:44.244477,1,Adult Dataset,EqOdds,MLPClassifier,,['race'],{'c': 'EqO2'},0.8345102855388394,0.6657718120805369,0.6310432569974554,0.0512717268859449,-0.206603593746682,-0.3348779183746213,0.206603593746682,0.3348779183746213,-0.180539133996816,0.0219368330595003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2238451367158705015
2024-02-16 06:25:44.220798,1,Adult Dataset,FYP VAE,MLPClassifier,,['race'],"{'c': 'mse2', 'my model config': ""VAEMaskConfig(epochs=1400, latent_dim=30, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.014, \nlosses_used=['Latent sens ADV loss', 'Pos Y vec loss', 'Flipped ADV loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (30, 30), 'input_dim': 29}, Pos Y vec loss: {'weight': 1200000}, Flipped ADV loss: {'weight': 17, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (50, 30, 10), 'input_dim': 25, 'sens_col_ids': [23]}, KL divergence loss: {'weight': 0.005}, Reconstruction loss: {'weight': 17}""}",0.8311329444273872,0.7226415094339622,0.4872773536895674,0.0653133233407501,0.0028164614163451,0.0138121546961326,0.0028164614163451,0.0138121546961326,-0.0581602475181464,0.0070668979753015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2238451367158705015
2024-02-16 06:25:44.203339,1,Adult Dataset,FYP VAE,MLPClassifier,,['race'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1400, latent_dim=30, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.014, \nlosses_used=['Latent sens ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (30, 30), 'input_dim': 29}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 17}, KL divergence loss: {'weight': 0.005}, Flipped ADV loss: {'weight': 17, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (50, 30, 10), 'input_dim': 25, 'sens_col_ids': [23]}""}",0.8062634326066933,0.699228791773779,0.3460559796437659,0.0715416197294554,0.0284163263191769,0.0445553377294599,0.0284163263191769,0.0445553377294599,-0.0203653189092568,0.0024745360810456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2238451367158705015
2024-02-16 05:47:10.117226,1,Compas Dataset,FairMask Bias Mitigation,MLPClassifier,DecisionTreeRegressor,['race'],{},0.6703755215577191,0.6991150442477876,0.7577937649880095,-0.0152259587840066,-0.1298277941679436,-0.1016137040714995,0.1298277941679436,0.1016137040714995,-0.1466431708883834,0.0326775133907586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6670577837639010085
2024-02-16 05:47:10.102995,1,Compas Dataset,No Bias Mitigation,MLPClassifier,,['race'],{},0.6773296244784422,0.6989247311827957,0.7793764988009593,-0.0234899911456795,-0.1452691121531041,-0.1194141012909633,0.1452691121531041,0.1194141012909633,-0.1631365127866803,0.0363528389955915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6670577837639010085
2024-02-16 05:47:10.088386,1,Compas Dataset,EqOdds ALT,MLPClassifier,,['race'],{'c': 'EqO ALT2'},0.6731571627260083,0.6911764705882353,0.7889688249400479,-0.0110418583655966,-0.1977528495865754,-0.1457298907646474,0.1977528495865754,0.1457298907646474,-0.2087796663136513,0.0465238190114921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6670577837639010085
2024-02-16 05:47:10.070129,1,Compas Dataset,EqOdds,MLPClassifier,,['race'],{'c': 'EqO2'},0.6481223922114048,0.6924882629107981,0.7074340527577938,0.0137155158943731,-0.2345581555528979,-0.1601539225422046,0.2345581555528979,0.1601539225422046,-0.2384850431431101,0.0531432738639858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6670577837639010085
2024-02-16 05:47:10.056544,1,Compas Dataset,FYP VAE,MLPClassifier,,['race'],"{'c': 'mse2', 'my model config': ""VAEMaskConfig(epochs=1300, latent_dim=12, mask_values=None vae_layers=(50, 45, 35, 30), lr=0.01, \nlosses_used=['Latent sens ADV loss', 'Pos Y vec loss', 'Flipped ADV loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (30, 30), 'input_dim': 11}, Pos Y vec loss: {'weight': 1200000}, Flipped ADV loss: {'weight': 17, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (50, 30, 10), 'input_dim': 10, 'sens_col_ids': [8]}, KL divergence loss: {'weight': 0.005}, Reconstruction loss: {'weight': 17}""}",0.6689847009735744,0.6993318485523385,0.7529976019184652,0.0138891300196183,-0.0969258047232699,-0.0470456802383317,0.0969258047232699,0.0470456802383317,-0.1092293268980364,0.0243403274134799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6670577837639010085
2024-02-16 05:47:10.039559,1,Compas Dataset,FYP VAE,MLPClassifier,,['race'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1300, latent_dim=12, mask_values=None vae_layers=(50, 45, 35, 30), lr=0.01, \nlosses_used=['Latent sens ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (30, 30), 'input_dim': 11}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 17}, KL divergence loss: {'weight': 0.005}, Flipped ADV loss: {'weight': 17, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (50, 30, 10), 'input_dim': 10, 'sens_col_ids': [8]}""}",0.6759388038942976,0.6893004115226338,0.8033573141486811,-0.0068577579471866,-0.04562580845303,-0.0195630585898708,0.04562580845303,0.0195630585898708,-0.0630306081702807,0.0140455469561533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6670577837639010085
2024-02-16 05:05:09.213333,1,Adult Dataset,FairMask Bias Mitigation,MLPClassifier,DecisionTreeRegressor,['race'],{},0.8308259134172551,0.6676646706586826,0.5754838709677419,0.0711885176565264,-0.032885278224084,-0.0236186348862404,0.032885278224084,0.0236186348862404,-0.0958096518382022,0.0118515666735702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3215766496055312259
2024-02-16 05:05:09.200016,1,Adult Dataset,No Bias Mitigation,MLPClassifier,,['race'],{},0.8283696653361989,0.6636363636363637,0.5651612903225807,0.0417929806752903,-0.0969307732957801,-0.1634886240520043,0.0969307732957801,0.1634886240520043,-0.1053485504562545,0.0130315197450539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3215766496055312259
2024-02-16 05:05:09.186003,1,Adult Dataset,EqOdds ALT,MLPClassifier,,['race'],{'c': 'EqO ALT2'},0.828676696346331,0.6692667706708268,0.5535483870967742,0.043916122925821,-0.17847681346251,-0.3019501625135428,0.17847681346251,0.3019501625135428,-0.1456882532163395,0.0180215042370185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3215766496055312259
2024-02-16 05:05:09.171522,1,Adult Dataset,EqOdds,MLPClassifier,,['race'],{'c': 'EqO2'},0.8308259134172551,0.6812297734627831,0.5432258064516129,0.0389214803163527,-0.1874957348492399,-0.3242686890574214,0.1874957348492399,0.3242686890574214,-0.144878929070588,0.0179213915772825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3215766496055312259
2024-02-16 05:05:09.158183,1,Adult Dataset,FYP VAE,MLPClassifier,,['race'],"{'c': 'mse2', 'my model config': ""VAEMaskConfig(epochs=1400, latent_dim=30, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.014, \nlosses_used=['Latent sens ADV loss', 'Pos Y vec loss', 'Flipped ADV loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (30, 30), 'input_dim': 29}, Pos Y vec loss: {'weight': 1200000}, Flipped ADV loss: {'weight': 17, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (50, 30, 10), 'input_dim': 25, 'sens_col_ids': [23]}, KL divergence loss: {'weight': 0.005}, Reconstruction loss: {'weight': 17}""}",0.8252993552348787,0.6832740213523132,0.4954838709677419,0.0776493934641359,0.0016361802672852,0.0301191765980498,0.0016361802672852,0.0301191765980498,-0.0676905912638716,0.0083732644900113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3215766496055312259
2024-02-16 05:05:09.139212,1,Adult Dataset,FYP VAE,MLPClassifier,,['race'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1400, latent_dim=30, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.014, \nlosses_used=['Latent sens ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (30, 30), 'input_dim': 29}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 17}, KL divergence loss: {'weight': 0.005}, Flipped ADV loss: {'weight': 17, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (50, 30, 10), 'input_dim': 25, 'sens_col_ids': [23]}""}",0.8077985876573534,0.6704805491990846,0.3780645161290322,0.0807342749537801,-0.0539485747941084,-0.0768147345612134,0.0539485747941084,0.0768147345612134,-0.0749470738588301,0.0092708847781529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3215766496055312259
2024-02-16 04:25:53.541463,1,Compas Dataset,FairMask Bias Mitigation,MLPClassifier,DecisionTreeRegressor,['race'],{},0.6578581363004172,0.6758474576271186,0.7742718446601942,-0.0194337937916907,-0.0660310753736783,-0.0390113762206785,0.0660310753736783,0.0390113762206785,-0.0907435614615613,0.0200518027472091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1289841931943494800
2024-02-16 04:25:53.527405,1,Compas Dataset,No Bias Mitigation,MLPClassifier,,['race'],{},0.6495132127955494,0.6687763713080169,0.7694174757281553,0.0184708580632736,-0.0732644789365859,-0.0052854122621563,0.0732644789365859,0.0052854122621563,-0.0865941838682003,0.0191349057278982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1289841931943494800
2024-02-16 04:25:53.513264,1,Compas Dataset,EqOdds ALT,MLPClassifier,,['race'],{'c': 'EqO ALT2'},0.6495132127955494,0.6687763713080169,0.7694174757281553,0.0184708580632736,-0.0732644789365859,-0.0052854122621563,0.0732644789365859,0.0052854122621563,-0.0865941838682003,0.0191349057278982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1289841931943494800
2024-02-16 04:25:53.500312,1,Compas Dataset,EqOdds,MLPClassifier,,['race'],{'c': 'EqO2'},0.6620305980528511,0.6749482401656315,0.7912621359223301,-0.0069156293222683,-0.1324387136282975,-0.0740964461894694,0.1324387136282975,0.0740964461894694,-0.1497452597300278,0.0330895367348794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1289841931943494800
2024-02-16 04:25:53.476513,1,Compas Dataset,FYP VAE,MLPClassifier,,['race'],"{'c': 'mse2', 'my model config': ""VAEMaskConfig(epochs=1300, latent_dim=12, mask_values=None vae_layers=(50, 45, 35, 30), lr=0.01, \nlosses_used=['Latent sens ADV loss', 'Pos Y vec loss', 'Flipped ADV loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (30, 30), 'input_dim': 11}, Pos Y vec loss: {'weight': 1200000}, Flipped ADV loss: {'weight': 17, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (50, 30, 10), 'input_dim': 10, 'sens_col_ids': [8]}, KL divergence loss: {'weight': 0.005}, Reconstruction loss: {'weight': 17}""}",0.6536856745479833,0.6639839034205232,0.8009708737864077,-0.0319519582611131,-0.0320889606447535,-0.017114668277459,0.0320889606447535,0.017114668277459,-0.0577586357826915,0.0127630517582564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1289841931943494800
2024-02-16 04:25:53.461821,1,Compas Dataset,FYP VAE,MLPClassifier,,['race'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1300, latent_dim=12, mask_values=None vae_layers=(50, 45, 35, 30), lr=0.01, \nlosses_used=['Latent sens ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (30, 30), 'input_dim': 11}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 17}, KL divergence loss: {'weight': 0.005}, Flipped ADV loss: {'weight': 17, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (50, 30, 10), 'input_dim': 10, 'sens_col_ids': [8]}""}",0.6369958275382476,0.6449136276391555,0.8155339805825242,-0.0442600276625173,0.0300869932463166,0.0268800966475385,0.0300869932463166,0.0268800966475385,0.0046220914964021,0.001021353641764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1289841931943494800
2024-02-16 03:44:06.966756,1,Adult Dataset,FairMask Bias Mitigation,MLPClassifier,DecisionTreeRegressor,['race'],{},0.8612219834203254,0.7206946454413893,0.6578599735799208,0.0249893521366712,-0.0141071904615783,-0.0209651257096512,0.0141071904615783,0.0209651257096512,-0.0588164308362121,0.0070296620990344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4797047751809413636
2024-02-16 03:44:06.954195,1,Adult Dataset,No Bias Mitigation,MLPClassifier,,['race'],{},0.8578446423088733,0.7118155619596542,0.6525759577278731,0.0032219645702206,-0.0434520904358863,-0.0918694241686942,0.0434520904358863,0.0918694241686942,-0.0598859495527897,0.0071574895628781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4797047751809413636
2024-02-16 03:44:06.931771,1,Adult Dataset,EqOdds ALT,MLPClassifier,,['race'],{'c': 'EqO ALT2'},0.8578446423088733,0.7220543806646526,0.631439894319683,0.0032219645702206,-0.1756158331259448,-0.3140916463909164,0.1756158331259448,0.3140916463909164,-0.1306824097297809,0.0156189889394364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4797047751809413636
2024-02-16 03:44:06.918770,1,Adult Dataset,EqOdds,MLPClassifier,,['race'],{'c': 'EqO2'},0.842800122812404,0.6798825256975036,0.6116248348745046,0.0078462921773697,-0.1003455334153223,-0.1847526358475264,0.1003455334153223,0.1847526358475264,-0.0886470114996924,0.0105949736846049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4797047751809413636
2024-02-16 03:44:06.904255,1,Adult Dataset,FYP VAE,MLPClassifier,,['race'],"{'c': 'mse2', 'my model config': ""VAEMaskConfig(epochs=1400, latent_dim=30, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.014, \nlosses_used=['Latent sens ADV loss', 'Pos Y vec loss', 'Flipped ADV loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (30, 30), 'input_dim': 29}, Pos Y vec loss: {'weight': 1200000}, Flipped ADV loss: {'weight': 17, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (50, 30, 10), 'input_dim': 25, 'sens_col_ids': [23]}, KL divergence loss: {'weight': 0.005}, Reconstruction loss: {'weight': 17}""}",0.8446423088731962,0.7040650406504065,0.571994715984148,0.028827315318726,0.0175642058711485,0.0278791565287915,0.0175642058711485,0.0278791565287915,-0.0317219566829145,0.0037913663483266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4797047751809413636
2024-02-16 03:44:06.887606,1,Adult Dataset,FYP VAE,MLPClassifier,,['race'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1400, latent_dim=30, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.014, \nlosses_used=['Latent sens ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (30, 30), 'input_dim': 29}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 17}, KL divergence loss: {'weight': 0.005}, Flipped ADV loss: {'weight': 17, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (50, 30, 10), 'input_dim': 25, 'sens_col_ids': [23]}""}",0.8381946576604237,0.735655737704918,0.4742404227212681,0.0491584244317196,-0.0343915080245257,-0.0482765612327655,0.0343915080245257,0.0482765612327655,-0.0609436373101131,0.0072839030061041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4797047751809413636
2024-02-16 03:05:22.428402,1,Compas Dataset,FairMask Bias Mitigation,MLPClassifier,DecisionTreeRegressor,['race'],{},0.6356050069541029,0.6158536585365854,0.8058510638297872,-0.0184390398982673,-0.0701382250693147,-0.0434173669467787,0.0701382250693147,0.0434173669467787,-0.0924601282255073,0.0202529784645263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5609904862137198316
2024-02-16 03:05:22.414137,1,Compas Dataset,No Bias Mitigation,MLPClassifier,,['race'],{},0.6425591098748261,0.6202020202020202,0.8164893617021277,-0.0271993500415054,-0.093926394651756,-0.0724028741931556,0.093926394651756,0.0724028741931556,-0.118034582030767,0.0258549484390505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5609904862137198316
2024-02-16 03:05:22.401397,1,Compas Dataset,EqOdds ALT,MLPClassifier,,['race'],{'c': 'EqO ALT2'},0.6425591098748261,0.6192384769539078,0.8218085106382979,-0.0271993500415054,-0.1116990872528239,-0.0868956278163439,0.1116990872528239,0.0868956278163439,-0.1352019640050159,0.0296153868473637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5609904862137198316
2024-02-16 03:05:22.387504,1,Compas Dataset,EqOdds,MLPClassifier,,['race'],{'c': 'EqO2'},0.6356050069541029,0.6075471698113207,0.8563829787234043,0.0069587947508786,-0.177072742804954,-0.1009621239800268,0.177072742804954,0.1009621239800268,-0.1920556703580069,0.0420689375020552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5609904862137198316
2024-02-16 03:05:22.374158,1,Compas Dataset,FYP VAE,MLPClassifier,,['race'],"{'c': 'mse2', 'my model config': ""VAEMaskConfig(epochs=1300, latent_dim=12, mask_values=None vae_layers=(50, 45, 35, 30), lr=0.01, \nlosses_used=['Latent sens ADV loss', 'Pos Y vec loss', 'Flipped ADV loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (30, 30), 'input_dim': 11}, Pos Y vec loss: {'weight': 1200000}, Flipped ADV loss: {'weight': 17, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (50, 30, 10), 'input_dim': 10, 'sens_col_ids': [8]}, KL divergence loss: {'weight': 0.005}, Reconstruction loss: {'weight': 17}""}",0.6063977746870653,0.5892514395393474,0.8164893617021277,-0.0997456684151963,0.0323440836436442,-0.026610644257703,0.0323440836436442,0.026610644257703,0.0053074056412157,0.0011625635202655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5609904862137198316
2024-02-16 03:05:22.357539,1,Compas Dataset,FYP VAE,MLPClassifier,,['race'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1300, latent_dim=12, mask_values=None vae_layers=(50, 45, 35, 30), lr=0.01, \nlosses_used=['Latent sens ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (30, 30), 'input_dim': 11}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 17}, KL divergence loss: {'weight': 0.005}, Flipped ADV loss: {'weight': 17, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (50, 30, 10), 'input_dim': 10, 'sens_col_ids': [8]}""}",0.6230876216968011,0.5981308411214953,0.851063829787234,-0.0242586410922128,0.0424467886364702,0.062355376933382,0.0424467886364702,0.062355376933382,0.0214150726787827,0.004690876100905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5609904862137198316
2024-02-16 02:23:23.724418,1,Adult Dataset,FairMask Bias Mitigation,MLPClassifier,DecisionTreeRegressor,['race'],{},0.8332821614983114,0.6151832460732984,0.6536856745479833,0.057798902128799,-0.0207083198803444,-0.0040212443095599,0.0207083198803444,0.0040212443095599,-0.0939178232992666,0.0119027542199324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5540236504330411276
2024-02-16 02:23:23.712749,1,Adult Dataset,No Bias Mitigation,MLPClassifier,,['race'],{},0.8308259134172551,0.6105263157894737,0.6453407510431154,0.0509944808913881,-0.0740077825901798,-0.1040212443095599,0.0740077825901798,0.1040212443095599,-0.1118556701030927,0.0141761223010941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5540236504330411276
2024-02-16 02:23:23.697540,1,Adult Dataset,EqOdds ALT,MLPClassifier,,['race'],{'c': 'EqO ALT2'},0.8311329444273872,0.6140350877192983,0.6328233657858137,0.0530563365614911,-0.1607724884725328,-0.2540212443095599,0.1607724884725328,0.2540212443095599,-0.1510309278350515,0.0191410314941041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5540236504330411276
2024-02-16 02:23:23.683160,1,Adult Dataset,EqOdds,MLPClassifier,,['race'],{'c': 'EqO2'},0.8249923242247467,0.6047819971870605,0.5980528511821975,0.0651165558382053,-0.1224370856706471,-0.1797167425392007,0.1224370856706471,0.1797167425392007,-0.1353632049508338,0.0171553694746319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5540236504330411276
2024-02-16 02:23:23.669736,1,Adult Dataset,FYP VAE,MLPClassifier,,['race'],"{'c': 'mse2', 'my model config': ""VAEMaskConfig(epochs=1400, latent_dim=30, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.014, \nlosses_used=['Latent sens ADV loss', 'Pos Y vec loss', 'Flipped ADV loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (30, 30), 'input_dim': 29}, Pos Y vec loss: {'weight': 1200000}, Flipped ADV loss: {'weight': 17, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (50, 30, 10), 'input_dim': 25, 'sens_col_ids': [23]}, KL divergence loss: {'weight': 0.005}, Reconstruction loss: {'weight': 17}""}",0.8194657660423703,0.6163410301953819,0.4826147426981919,0.0788778804242721,-0.0063005717444608,0.01896813353566,0.0063005717444608,0.01896813353566,-0.0698591214055131,0.0088536544278783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5540236504330411276
