index,data,bias mitigation,ML method,sensitive attrs,other,accuracy,precision,recall,f1score,mean_pred,race|unprivileged mean_pred,sex|unprivileged mean_pred,race|privileged mean_pred,sex|privileged mean_pred,race|unprivileged acc,sex|unprivileged acc,race|privileged acc,sex|privileged acc,race|[AOD] Average Odds Difference,sex|[AOD] Average Odds Difference,race|[EOD] Equal Opportunity Difference,sex|[EOD] Equal Opportunity Difference,race|[SPD] Statistical Parity Difference,sex|[SPD] Statistical Parity Difference,race|[ERD] Error Rate Difference,sex|[ERD] Error Rate Difference,race|[A_AOD] Absolute Average Odds Difference,sex|[A_AOD] Absolute Average Odds Difference,race|[A_EOD] Absolute Equal Opportunity Difference,sex|[A_EOD] Absolute Equal Opportunity Difference,race|[A_SPD] Absolute Statistical Parity Difference,sex|[A_SPD] Absolute Statistical Parity Difference,race|[DI] Disparate Impact,sex|[DI] Disparate Impact,race|[DI_FM] Disparate Impact the way it was implemented in FairMask,sex|[DI_FM] Disparate Impact the way it was implemented in FairMask,race|[FR] Flip Rate,sex|[FR] Flip Rate,race|[SF] Statistical Parity Subgroup Fairness for One Attribute,sex|[SF] Statistical Parity Subgroup Fairness for One Attribute,race|[DF] Differential Fairness for One Attribute,sex|[DF] Differential Fairness for One Attribute,[SF] Statistical Parity Subgroup Fairness,[SF] Statistical Parity Subgroup Fairness if 0 was the positive label,[DF] Differential Fairness,[DF] Differential Fairness if 0 was the positive label,[MEOD] M Equal Opportunity Difference,[MAOD] M Average Odds Difference,id,acc * sf
1501,Adult Dataset,No Bias Mitigation,ElasticNet,"['race', 'sex']",{},1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1405778817909673388,-2.4699999999999998
1577,Adult Dataset,FYP VAE,ElasticNet,"['race', 'sex']","{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1500, latent_dim=30, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.006, \nlosses_used=['Flipped ADV loss', 'Reconstruction loss', 'KL divergence loss'])Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 25, 'sens_col_ids': [23, 24]}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 28}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [23, 24]}, Pos Y vec loss: {'weight': 1200000}""}",0.9455030487804877,0.9058591178406845,0.22119815668202744,0.27066334080243515,0.24418604651162706,0.26666666666666566,1.1111111111111078,0.24122807017543843,0.179166666666666,0.9705159705159705,0.9917864476386037,0.9409111411817772,0.9181818181818182,0.9651629251527911,-0.4391579852335156,1.0647348951911255,-0.5183003035172292,0.15192372311827806,0.011269064378941004,1.3151680695690942,1.3570491582718087,0.9651629251527911,0.4391579852335156,1.0647348951911255,0.5183003035172292,0.15192372311827806,0.011269064378941004,1.1054545454545455,6.2015503875969,0.5697139616935485,0.010142157941047083,inf,inf,0.15192372311823849,0.01126906437893946,0.6000042731808123,0.029138749116726908,0.0211073797617447,0.0211073797617447,0.10441214926170916,0.036208992008236865,0.8721316425120772,0.8711351331607396,4941409691618909571,0.0719716931880076
1578,Adult Dataset,FYP VAE,ElasticNet,"['race', 'sex']","{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1500, latent_dim=30, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.006, \nlosses_used=['Latent sens ADV loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 28}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 25, 'sens_col_ids': [23, 24]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [23, 24]}, Pos Y vec loss: {'weight': 1200000}""}",0.953125,1.014562211981567,0.2949308755760368,0.3559855704068227,0.29069767441860406,0.4,1.4999999999999971,0.2763157894736835,0.19999999999999946,0.9754299754299754,0.9989733059548255,0.9490302210193956,0.926060606060606,1.8898224330253413,-0.7435981899175712,1.7521578298397067,-0.8595786466702375,-0.15788810483870683,-0.03420589529256393,1.282769385138524,1.3608023186065943,1.8898224330253413,0.7435981899175712,1.7521578298397067,0.8595786466702375,0.15788810483870683,0.03420589529256393,1.4476190476190478,7.499999999999999,0.39472026209677413,0.022803930195043245,inf,inf,0.1578881048386944,0.03420589529256485,0.4758777179802533,0.07200350304154614,0.07418867592497073,0.07418867592497073,0.3351950496492825,0.14828056278217372,0.8241243961352656,0.842431264643033,4941409691618909571,-0.0606228690369579
1579,Adult Dataset,FYP VAE,ElasticNet,"['race', 'sex']","{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1500, latent_dim=30, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.006, \nlosses_used=['Sensitive KL loss', 'Reconstruction loss', 'KL divergence loss'])Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [23, 24]}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 28}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 25, 'sens_col_ids': [23, 24]}, Pos Y vec loss: {'weight': 1200000}""}",0.9390243902439024,0.8917050691244239,0.11059907834101353,0.14032011485120297,0.12403100775193743,0.09999999999999921,0.4999999999999971,0.12719298245614039,0.09583333333333313,0.9582309582309583,0.984599589322382,0.9354984212900316,0.9121212121212121,-0.2613762897190643,-0.10587099929987315,-0.21578298397040616,-0.11471165863238668,0.22265624999999836,0.023019321014810773,1.222877529405207,1.3442732771620618,0.2613762897190643,0.10587099929987315,0.21578298397040616,0.11471165863238668,0.22265624999999836,0.023019321014810773,0.7862068965517243,5.217391304347826,2.2265625000000004,0.04603864202962313,inf,inf,0.22265624999998068,0.023019321014808945,1.959668352714976,0.12107574521097011,0.037761581440361756,0.037761581440361756,0.36708058151866424,0.055127859341479714,0.23437499999999994,0.22626604384036877,4941409691618909571,0.030327398186810874
1580,Adult Dataset,FYP VAE,ElasticNet,"['race', 'sex']","{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1500, latent_dim=30, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.006, \nlosses_used=['Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 28}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 25, 'sens_col_ids': [23, 24]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [23, 24]}""}",0.9416920731707317,0.8114987930656133,0.19815668202764952,0.24246924280218138,0.24418604651162706,0.4,1.2777777777777757,0.22368421052631526,0.16666666666666666,0.9606879606879607,0.9907597535934292,0.9382047812359043,0.9127272727272727,1.6156539046370968,-0.5439691896543317,1.3175092478421722,-0.6418496697018391,-0.39528729838709376,-0.03350931221586702,1.2224315736663136,1.3779956610215103,1.6156539046370968,0.5439691896543317,1.3175092478421722,0.6418496697018391,0.39528729838709376,0.03350931221586702,1.7882352941176471,7.666666666666667,0.9882182459677421,0.026224679125461454,inf,inf,0.39528729838709586,0.03350931221586587,1.3189417292488739,0.08369710057717814,0.0744184227635083,0.0744184227635083,0.25887466680525933,0.108625075457694,0.9201388888888885,0.9481867433418506,4941409691618909571,-0.060640323969560005
1581,Adult Dataset,FYP VAE,ElasticNet,"['race', 'sex']","{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1500, latent_dim=30, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.006, \nlosses_used=['Reconstruction loss', 'KL divergence loss'])Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 28}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 25, 'sens_col_ids': [23, 24]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [23, 24]}, Pos Y vec loss: {'weight': 1200000}""}",0.9554115853658536,0.9285055957867018,0.37788018433179715,0.44113583882059915,0.406976744186046,0.5333333333333328,0.7222222222222187,0.3903508771929815,0.3833333333333334,0.9754299754299754,0.9907597535934292,0.9517365809652684,0.9345454545454547,1.9938503995183732,0.16298234669318581,1.8397040690505602,0.11962149616139939,-0.1116011424731141,0.32227965977416007,1.2512626121857404,1.2697230117219698,1.9938503995183732,0.16298234669318581,1.8397040690505602,0.11962149616139939,0.1116011424731141,0.32227965977416007,1.3662921348314607,1.8840579710144925,0.20925214213709625,0.44623337507191446,inf,inf,0.1116011424731142,0.32227965977415957,0.24519384859536889,0.6629927247308481,0.2816745122767879,0.2816745122767879,0.7754265433526206,0.37844466067380866,0.3268407534246574,0.38594275215329205,4941409691618909571,-0.5816937334925265
1582,Adult Dataset,Reweighing Bias Mitigation,ElasticNet,"['race', 'sex']",{},0.9939024390243901,1.01909150757077,0.8847926267281109,0.9139145524868288,0.8682170542635658,1.0,1.0,0.8508771929824557,0.8583333333333338,1.0,0.9979466119096507,0.9927830401443392,0.9915151515151516,2.512013587582999,0.797534296500828,2.2638717632552448,0.8155686484556333,0.3273689516129045,0.8328108960258107,1.0840180612074253,1.0298627111327878,2.512013587582999,0.797534296500828,2.2638717632552448,0.8155686484556333,0.3273689516129045,0.8328108960258107,1.175257731958763,1.1650485436893199,0.3273689516129031,0.8328108960258102,,,0.32736895161286256,0.8328108960258106,0.35571029257057346,0.9187245210588914,0.773802016883949,0.773802016883949,0.909643278770339,0.8051361535979459,1.0468749999999998,1.0407958602430898,4941409691618909571,-1.8730583900338287
1583,Adult Dataset,FairBalance Bias Mitigation,ElasticNet,"['race', 'sex']",{},0.9767530487804877,0.6483424300857382,3.1889400921658995,1.6374394024740204,4.918604651162791,4.533333333333338,10.166666666666675,4.969298245614037,4.525000000000003,0.9901719901719902,0.9681724845995894,0.9742895805142083,0.9818181818181819,-1.0865986620507229,2.185307317772481,2.423551171393348,1.0376718443135164,6.499789986559159,3.5086064672239354,1.175071074195885,0.900455760918922,1.0865986620507229,2.185307317772481,2.423551171393348,1.0376718443135164,6.499789986559159,3.5086064672239354,0.9122683142100617,2.2467771639042358,1.4337772029174578,0.34510883284169824,,,6.499789986559123,3.5086064672239408,1.366340544778096,0.569317522715347,3.6662169494508143,3.66621694945082,0.8280976915164211,5.903480063249322,0.997859589041096,1.8883454720984192,4941409691618909571,-9.234032030526004
1584,Adult Dataset,FairMask Bias Mitigation,ElasticNet,"['race', 'sex']",{},1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4941409691618909571,-2.4699999999999998
1585,Adult Dataset,No Bias Mitigation,ElasticNet,"['race', 'sex']",{},1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4941409691618909571,-2.4699999999999998
1661,Adult Dataset,Reweighing Bias Mitigation,ElasticNet,"['race', 'sex']",{},0.996580547112462,1.0512129380053907,0.8773584905660379,0.9148598972204509,0.8346153846153844,0.809523809523809,1.0526315789473668,0.8368200836820077,0.8174273858921164,1.0048192771084339,0.9989327641408751,0.9950383400992332,0.9952802359882007,0.7704650336092892,0.7516104070614886,0.7646068766530416,0.785442887675137,0.8653257699121367,0.7717170869522655,1.1156061950213225,1.0248432043402769,0.7704650336092892,0.7516104070614886,0.7646068766530416,0.785442887675137,0.8653257699121367,0.7717170869522655,0.9673809523809526,1.2877371092706384,1.0689318334208757,0.733131232604652,,,0.8653257699121245,0.7717170869522655,1.0493712086378093,0.860724358859755,0.7825738593996763,0.7825738593996763,0.9382113256816577,0.8024314948940214,0.8340707964601772,0.8103149352970614,4907262659536852084,-1.8996820308414402
1662,Adult Dataset,FairBalance Bias Mitigation,ElasticNet,"['race', 'sex']",{},0.9688449848024316,0.6523687768177276,3.221698113207548,1.6302756009429409,4.938461538461543,6.571428571428576,10.263157894736844,4.794979079497907,4.518672199170127,0.9445783132530121,1.0064034151547492,0.9733874605322508,0.9480825958702065,0.5381629800321439,1.6643307166141126,-0.2154364029814853,0.6241985276656377,2.9398206968129865,3.4022713604386103,0.6182622730042003,1.420121814380711,0.5381629800321439,1.6643307166141126,0.2154364029814853,0.6241985276656377,2.9398206968129865,3.4022713604386103,1.3704811767638996,2.2712773669711472,0.44736401908023654,0.33150336332478747,,,2.939820696812982,3.402271360438622,0.5308033936686798,0.5482016133563781,3.318386231746455,3.31838623174646,0.38013652614592625,4.699746691655878,0.5448694507423385,1.340943028857375,4907262659536852084,-8.294150957097616
1663,Adult Dataset,FairMask Bias Mitigation,ElasticNet,"['race', 'sex']",{},1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4907262659536852084,-2.4699999999999998
1664,Adult Dataset,No Bias Mitigation,ElasticNet,"['race', 'sex']",{},1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4907262659536852084,-2.4699999999999998
2370,Adult Dataset,FYP VAE,ElasticNet,"['race', 'sex']","{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1500, latent_dim=30, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.006, \nlosses_used=['Flipped ADV loss', 'Reconstruction loss', 'KL divergence loss'])Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 25, 'sens_col_ids': [23, 24]}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 28}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [23, 24]}, Pos Y vec loss: {'weight': 1200000}""}",0.9528957528957529,1.0118014578271433,0.255813953488372,0.3121556251131747,0.2528301886792448,0.2777777777777767,1.3529411764705848,0.2510121457489873,0.17741935483870963,0.9830097087378641,0.9977949283351708,0.9471992653810836,0.9286987522281639,-0.2233763065020122,-0.5495991018474357,-0.6525821596244118,-0.6385463454471214,0.23000202906241546,-0.034469096671948425,1.2360455176086447,1.3421002438458995,0.2233763065020122,0.5495991018474357,0.6525821596244118,0.6385463454471214,0.23000202906241546,0.034469096671948425,1.1066308243727598,7.625668449197864,0.8280073046247015,0.025477158409701637,inf,inf,0.2300020290624125,0.03446909667194919,0.8766666244876204,0.08109360775959344,0.0634614874835396,0.0634614874835396,0.5785145591570755,0.16811445627116342,1.2380952380952381,1.1000195057541966,1416804516472788145,-0.033731680991572185
2371,Adult Dataset,FYP VAE,ElasticNet,"['race', 'sex']","{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1500, latent_dim=30, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.006, \nlosses_used=['Latent sens ADV loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 28}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 25, 'sens_col_ids': [23, 24]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [23, 24]}, Pos Y vec loss: {'weight': 1200000}""}",0.9501930501930503,0.9425444596443228,0.2418604651162791,0.2948010335917311,0.2566037735849049,0.38888888888888834,1.470588235294117,0.24696356275303588,0.173387096774193,0.9878640776699028,0.9955898566703418,0.9430670339761249,0.9257278669043374,-1.1857035050632445,-0.5783959511131267,-2.3924882629107977,-0.666721110657411,0.13555697763348898,-0.06043411817975917,1.3043990078058219,1.3437112113360477,1.1857035050632445,0.5783959511131267,2.3924882629107977,0.666721110657411,0.13555697763348898,0.06043411817975917,1.5746812386156648,8.48153214774282,0.34857508534325715,0.041095200362236795,inf,inf,0.13555697763347777,0.060434118179759376,0.447297535754892,0.13770006328345868,0.05913617446165488,0.05913617446165488,0.26125547545822214,0.12491568553671363,1.1097804391217567,0.9608288291199745,1416804516472788145,-0.02284396363462432
2372,Adult Dataset,FYP VAE,ElasticNet,"['race', 'sex']","{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1500, latent_dim=30, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.006, \nlosses_used=['Sensitive KL loss', 'Reconstruction loss', 'KL divergence loss'])Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [23, 24]}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 28}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 25, 'sens_col_ids': [23, 24]}, Pos Y vec loss: {'weight': 1200000}""}",0.9432432432432433,0.8473837209302325,0.15348837209302313,0.19133720930232534,0.18113207547169807,0.2222222222222208,1.1764705882352924,0.17813765182186148,0.11290322580645093,0.9757281553398058,0.9944873208379272,0.9370982552800735,0.9156268568033274,-0.11126207740950456,-0.5408886187053926,-0.3915492957746434,-0.6413229889750918,0.14353275374986338,-0.07880537317938191,1.2486861835559235,1.387447951665107,0.11126207740950456,0.5408886187053926,0.3915492957746434,0.6413229889750918,0.14353275374986338,0.07880537317938191,1.2474747474747474,10.420168067226895,0.6458973918743853,0.06698456720247527,inf,inf,0.14353275374985977,0.07880537317937807,0.7308368683906007,0.2472462856607518,0.07306200351679965,0.07306200351679965,0.5431752259152245,0.14681464948417144,0.5714285714285715,0.5299928553364929,1416804516472788145,-0.057343360095826135
2373,Adult Dataset,FYP VAE,ElasticNet,"['race', 'sex']","{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1500, latent_dim=30, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.006, \nlosses_used=['Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 28}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 25, 'sens_col_ids': [23, 24]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [23, 24]}""}",0.9432432432432433,0.821705426356589,0.16744186046511603,0.2073179694472149,0.20377358490565983,0.38888888888888834,1.529411764705883,0.19028340080971667,0.11290322580645093,0.9878640776699028,0.9988974641675854,0.9348025711662076,0.9132501485442661,-1.7114978261917875,-0.800318021419607,-3.338967136150236,-0.9528787260106162,0.034384803883312436,-0.1424232133423889,1.3627955211121552,1.4256768851107295,1.7114978261917875,0.800318021419607,3.338967136150236,0.9528787260106162,0.034384803883312436,0.1424232133423889,2.043735224586288,13.546218487394965,0.08841806712851989,0.09312287026233143,inf,inf,0.034384803883302166,0.1424232133423882,0.12992469372515578,0.3868660439882909,0.12356522430657638,0.12356522430657638,0.2760361178281975,0.1356129175726322,1.2355289421157687,1.0631088094064671,1416804516472788145,-0.18291893611364934
2374,Adult Dataset,FYP VAE,ElasticNet,"['race', 'sex']","{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1500, latent_dim=30, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.006, \nlosses_used=['Reconstruction loss', 'KL divergence loss'])Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 28}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 25, 'sens_col_ids': [23, 24]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [23, 24]}, Pos Y vec loss: {'weight': 1200000}""}",0.9501930501930503,0.8868406125921724,0.27441860465116263,0.329362373416111,0.3094339622641511,0.44444444444444414,1.7647058823529416,0.29959514170040485,0.20967741935483808,0.9854368932038835,0.9988974641675854,0.9435261707988981,0.9239453357100416,-0.9319221770421917,-0.7348988409837611,-1.9784037558685428,-0.8727643936300528,0.18589333374955017,-0.070617311900988,1.2815771402945755,1.3723829114202635,0.9319221770421917,0.7348988409837611,1.9784037558685428,0.8727643936300528,0.18589333374955017,0.070617311900988,1.4834834834834836,8.416289592760185,0.41826000093649024,0.04001647674389353,inf,inf,0.18589333374954392,0.07061731190098652,0.5199193409248892,0.13359069948875846,0.08104549752144646,0.08104549752144646,0.23770940785228897,0.14607546911285446,1.0888223552894212,0.9264668654176053,1416804516472788145,-0.07762573048219587
2375,Adult Dataset,Reweighing Bias Mitigation,ElasticNet,"['race', 'sex']",{},0.9984555984555985,1.0572609819121446,0.8976744186046511,0.9316450683153287,0.8490566037735853,0.9444444444444469,1.0,0.8421052631578954,0.8387096774193541,0.9975728155339806,1.0,0.9986225895316806,0.9976232917409388,0.4607951661307858,0.7610607764464337,0.47981220657276735,0.7933850551245407,0.7617724640621841,0.8096370085276583,0.9901551354457173,1.011843105264548,0.4607951661307858,0.7610607764464337,0.47981220657276735,0.7933850551245407,0.7617724640621841,0.8096370085276583,1.1215277777777777,1.1923076923076923,0.8065826090070171,0.8096370085276581,,,0.7617724640621673,0.8096370085276576,0.8603896828261086,0.9063980287347044,0.7895971582825971,0.7895971582826018,0.9412452701445482,0.8147437636130089,0.9047619047619049,0.8619850907779117,1416804516472788145,-1.9206681415477793
2376,Adult Dataset,FairBalance Bias Mitigation,ElasticNet,"['race', 'sex']",{},0.9803088803088803,0.6693423733576899,3.3441860465116284,1.7015640505673726,4.996226415094344,6.7777777777777946,10.294117647058837,4.866396761133607,4.633064516129032,0.9223300970873787,0.9845644983461963,0.9912764003673095,0.9780154486036838,3.855936015304057,2.0503444957299015,2.6901408450704234,0.8412413229889751,3.3660272518690837,3.6126565919553273,0.4351570273413959,1.0171983250633096,3.855936015304057,2.0503444957299015,2.6901408450704234,0.8412413229889751,3.3660272518690837,3.6126565919553273,1.3927713070807912,2.2218809194696165,0.4966269715872411,0.3509437832185172,,,3.366027251869066,3.6126565919553286,0.5967257151248204,0.5751479094364415,3.5841867616262206,3.5841867616262206,0.4130097741049933,5.076442129501192,0.7954091816367269,1.7470935780894075,1416804516472788145,-9.049701391160268
2377,Adult Dataset,FairMask Bias Mitigation,ElasticNet,"['race', 'sex']",{},1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1416804516472788145,-2.4699999999999998
2378,Adult Dataset,No Bias Mitigation,ElasticNet,"['race', 'sex']",{},1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1416804516472788145,-2.4699999999999998
2454,Adult Dataset,Reweighing Bias Mitigation,ElasticNet,"['race', 'sex']",{},0.9965857359635811,1.0372373822748129,0.900990099009901,0.9290893878120207,0.8686440677966091,0.941176470588234,0.8999999999999972,0.8630136986301363,0.8657407407407405,0.9975961538461539,0.997971602434077,0.9963963963963963,0.9957575757575757,0.7813643514896205,0.8659804319463532,0.8394458027709858,0.9147252747252755,0.7981462952235503,0.8578253776563054,1.010251956556461,1.0084518458084717,0.7813643514896205,0.8659804319463532,0.8394458027709858,0.9147252747252755,0.7981462952235503,0.8578253776563054,1.0905695611577966,1.0395721925133687,0.8480304386750221,0.9531393085070071,,,0.7981462952235415,0.8578253776563047,0.890351645176206,0.9768027668336312,0.8266178508800236,0.8266178508800236,1.221597244937136,0.880873469957246,1.2272727272727273,1.1478586704527078,6320840695780281125,-2.01390325549146
2455,Adult Dataset,FairBalance Bias Mitigation,ElasticNet,"['race', 'sex']",{},0.962443095599393,0.6155745738252703,3.3465346534653473,1.6555009748079057,5.436440677966101,7.294117647058827,9.000000000000016,5.292237442922376,5.1064814814814845,0.9302884615384616,0.953346855983773,0.9684684684684685,0.9678787878787879,2.4830814693322583,3.562205291926776,1.5256723716381413,1.9112087912087925,3.6308740147804874,4.206911163372106,0.5275415269126341,0.8845589842854329,2.4830814693322583,3.562205291926776,1.5256723716381413,1.9112087912087925,3.6308740147804874,4.206911163372106,1.378267268943816,1.7624660018132363,0.4977811149295828,0.4674345737080117,,,3.630874014780506,4.206911163372116,0.5942545920677132,0.6612614911164171,3.9685396495794842,3.9685396495794842,0.6552760615494375,6.172018942944962,2.5882352941176476,3.8250540049961375,6320840695780281125,-9.893866650888171
2456,Adult Dataset,FairMask Bias Mitigation,ElasticNet,"['race', 'sex']",{},1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6320840695780281125,-2.4699999999999998
