data,ML method,sensitive attrs,bias mitigation,other,accuracy,precision,recall,f1score,mean_pred,sex|unprivileged mean_pred,sex|privileged mean_pred,sex|unprivileged acc,sex|privileged acc,sex|[AOD] Average Odds Difference,sex|[EOD] Equal Opportunity Difference,sex|[SPD] Statistical Parity Difference,sex|[ERD] Error Rate Difference,sex|[A_AOD] Absolute Average Odds Difference,sex|[A_EOD] Absolute Equal Opportunity Difference,sex|[A_SPD] Absolute Statistical Parity Difference,sex|[DI] Disparate Impact,sex|[DI_FM] Disparate Impact the way it was implemented in FairMask,sex|[FR] Flip Rate,sex|[SF] Statistical Parity Subgroup Fairness for One Attribute,sex|[DF] Differential Fairness for One Attribute,[SF] Statistical Parity Subgroup Fairness,[SF] Statistical Parity Subgroup Fairness if 0 was the positive label,[DF] Differential Fairness,[DF] Differential Fairness if 0 was the positive label,[MEOD] M Equal Opportunity Difference,[MAOD] M Average Odds Difference,id,TPR,FPR,FNR,TNR,MCC
Compas Dataset,RandomForestClassifier,['sex'],FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Latent sens ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 16}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [7]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [7]}""}",0.6310152990264256,0.6543181449852982,0.6990064399528576,0.6754985599197815,0.5879346314325452,0.6241080275424141,0.5792598371805556,0.6468263707201284,0.6273063410008242,0.017859477661072216,0.015598228582466553,0.04484819036185852,0.019520029719304176,0.042561490365937274,0.04734993431268865,0.05646910259494679,1.0774715785578837,0.08900773012149582,0.24412378303198884,0.00877866028578554,0.0932988896449355,0.00877866028578554,0.008778660285785538,0.0932988896449355,0.14540301325592547,0.04734993431268865,0.042561490365937274,4.5462229956650163e+18,0.38459666203059806,0.20333796940194712,0.16564673157162726,0.24641863699582753,0.24996974991336324
Compas Dataset,RandomForestClassifier,['sex'],FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Latent sens ADV loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 16}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [7]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [7]}, Pos Y vec loss: {'weight': 1200000}""}",0.6339012517385257,0.6562595016702828,0.7040554937299986,0.6788410961343403,0.5905424200278164,0.6290437479233287,0.5815426356567402,0.6456873911122153,0.6311777535606881,0.020842548621814082,0.012337639908245776,0.047501112266588486,0.014509637551527186,0.039270007304512064,0.046271630090742706,0.05276256046789999,1.0831098420970984,0.08136814623716146,0.24349791376912372,0.008121212238447363,0.08637359916247749,0.008121212238447363,0.008121212238447351,0.08637359916247749,0.1380069175287361,0.046271630090742706,0.039270007304512064,4.5462229956650163e+18,0.38734353268428373,0.2031988873435327,0.1628998609179416,0.24655771905424198,0.25554354299135085
Compas Dataset,RandomForestClassifier,['sex'],FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 16}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [7]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [7]}""}",0.6336578581363004,0.6569465928637234,0.7000715005909464,0.6774476483290617,0.5864047287899861,0.6280072693452567,0.5763666378767596,0.6529666003265212,0.6290784262226609,0.02138969359953837,0.024145074016608082,0.05164063146849716,0.023888174103860273,0.04265362089683767,0.04690262479695849,0.05419264629078992,1.0911403182316115,0.08361561878769698,0.22778164116828922,0.008471093564117948,0.08924635519984273,0.008471093564117948,0.008471093564117944,0.08924635519984273,0.13987240140165233,0.04690262479695849,0.04265362089683768,4.5462229956650163e+18,0.3851529902642559,0.2012517385257302,0.16509040333796937,0.24850486787204457,0.2553628991126101
Compas Dataset,RandomForestClassifier,['sex'],FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Reconstruction loss', 'KL divergence loss'])Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 16}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [7]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [7]}, Pos Y vec loss: {'weight': 1200000}""}",0.6281988873435327,0.654570474361883,0.6883393372660107,0.6704791601918452,0.5789986091794159,0.6185848428961609,0.5697037803328766,0.6422353763107952,0.6249944773943994,0.021298541398733127,0.018145365626437177,0.04888106256328424,0.01724089891639575,0.04197635489485206,0.05020403655854402,0.05390384290864576,1.0864180630805564,0.08409861671366063,0.23887343532684283,0.00829187308133493,0.08922912201358947,0.00829187308133493,0.008291873081334914,0.08922912201358947,0.13933317859043026,0.05020403655854402,0.04197635489485206,4.5462229956650163e+18,0.37872044506258695,0.20027816411682892,0.1715229485396384,0.24947844228094573,0.24542552050578345
Compas Dataset,RandomForestClassifier,['sex'],FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Sensitive KL loss', 'Latent sens ADV loss', 'Reconstruction loss', 'KL divergence loss'])Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [7]}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 16}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [7]}, Pos Y vec loss: {'weight': 1200000}""}",0.6317454798331015,0.6567274220943646,0.6936495548867586,0.6741126140647773,0.5813630041724618,0.6139854840825665,0.5735343574012708,0.6437207911004976,0.6289124302182069,0.013731104645042925,0.009294523874344554,0.04045112668129567,0.014808360882290744,0.038136955487760874,0.04196447873720633,0.04737037446681998,1.0704209155174063,0.07427180510111231,0.25187760778859525,0.007378941544913413,0.0780012501626426,0.007378941544913413,0.007378941544913402,0.0780012501626426,0.12283302514135534,0.04196447873720633,0.038136955487760874,4.5462229956650163e+18,0.3816759388038943,0.19968706536856745,0.16856745479833102,0.2500695410292072,0.2522026658804656
Compas Dataset,RandomForestClassifier,['sex'],FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Sensitive KL loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [7]}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 16}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [7]}""}",0.6302155771905424,0.6542208063377669,0.6966430662049669,0.6743143855107496,0.5859527121001391,0.6141782469974917,0.5792502195967515,0.6444430343714587,0.6269095354837101,0.006748960045184211,0.00688912230819466,0.03492802740074007,0.017533498887748612,0.0361564159647334,0.042035740120404175,0.04466350089017683,1.0609712337074515,0.071031109068681,0.25792767732962446,0.006917301305127434,0.07408851492726878,0.006917301305127434,0.006917301305127433,0.07408851492726878,0.11374352596947579,0.042035740120404175,0.036156415964733415,4.5462229956650163e+18,0.3832058414464534,0.20274687065368568,0.16703755215577193,0.24700973574408897,0.24869652192334982
Compas Dataset,RandomForestClassifier,['sex'],FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Sensitive KL loss', 'Reconstruction loss', 'KL divergence loss'])Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [7]}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 16}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [7]}, Pos Y vec loss: {'weight': 1200000}""}",0.6358484005563282,0.6585806664023885,0.7041975498989134,0.6799975527067461,0.5888038942976357,0.6191850038195581,0.5815423524963972,0.6524463700155431,0.6319511776403355,0.007177170885317592,0.009585477477702317,0.037642651323160845,0.02049519237520756,0.03601805374496747,0.0432590053292327,0.04629446587697335,1.06587095570371,0.0735747610336916,0.25452016689847007,0.007162242412870575,0.07655678371471962,0.007162242412870575,0.007162242412870565,0.07655678371471962,0.11873625609117391,0.0432590053292327,0.0360180537449675,4.5462229956650163e+18,0.38744784422809453,0.20135605006954105,0.1627955493741307,0.24840055632823366,0.25978832791457485
Compas Dataset,RandomForestClassifier,['sex'],FairBalance Bias Mitigation,{},0.6426286509040333,0.6752512073430815,0.67529217232155,0.6750023652196652,0.5503129346314325,0.6626723581134433,0.5234214132729476,0.6664949539221487,0.6369269715266679,0.1101473709000865,0.10506433519264638,0.13925094484049572,0.029567982395480898,0.1101473709000865,0.10939439428250901,0.13925094484049572,1.2672328242674031,0.20759733160342758,0.23028511821974962,0.021673250013057054,0.23478115295963198,0.021673250013057054,0.02167325001305704,0.23478115295963198,0.3512099991156429,0.10939439428250901,0.1101473709000865,4.5462229956650163e+18,0.3715924895688456,0.17872044506258694,0.1786509040333797,0.27103616133518776,0.2781661379107853
Compas Dataset,RandomForestClassifier,['sex'],FairMask Bias Mitigation,{},0.6383518776077886,0.6725695842325069,0.6681860322948421,0.6700708512730867,0.54673157162726,0.6245875242730361,0.5281888343116794,0.6440197664430288,0.636966946446575,0.07049162271999079,0.05241117708958243,0.09639868996135666,0.007052819996453766,0.07049162271999079,0.06229412192916112,0.09639868996135666,1.1840184447435618,0.15191769071249256,0.0,0.014957946537553085,0.1668345349512348,0.014957946537553085,0.01495794653755308,0.1668345349512348,0.23215174166394897,0.06229412192916112,0.07049162271999078,4.5462229956650163e+18,0.367663421418637,0.1790681502086231,0.1825799721835883,0.2706884561891516,0.2700305621535423
Compas Dataset,RandomForestClassifier,['sex'],LFR,{'c': 'LFR'},0.6519471488178026,0.6779333067009359,0.7005284871020401,0.688750299396711,0.5686022253129346,0.6283359915437696,0.5541861263535394,0.6670257609299257,0.6483724212931522,0.041406694002176676,0.03800904158039027,0.07414986519023024,0.018653339636773576,0.057459277511544206,0.06257821980574305,0.08166822331115917,1.134776973390929,0.1275075791794861,0.2698539638386648,0.012731666411973017,0.13718711636897493,0.012731666411973017,0.01273166641197301,0.13718711636897493,0.20485194700209322,0.06257821980574305,0.057459277511544206,4.5462229956650163e+18,0.38539638386648123,0.1832058414464534,0.1648470097357441,0.2665507649513213,0.29471952222830383
Compas Dataset,RandomForestClassifier,['sex'],No Bias Mitigation,{},0.6423157162726009,0.6745857938406635,0.6765922327555041,0.6752582400679448,0.5518776077885953,0.6758850667173397,0.5222089572818758,0.6698345519594275,0.6357869033736671,0.1240610369968744,0.11997304612213386,0.153676109435464,0.03404764858576052,0.1240610369968744,0.11997304612213386,0.153676109435464,1.2957847826850997,0.22559024714342849,0.2373435326842837,0.02391331260965525,0.2573982741410916,0.02391331260965525,0.02391331260965524,0.2573982741410916,0.3925512091281015,0.11997304612213386,0.1240610369968744,4.5462229956650163e+18,0.3722183588317107,0.17965924895688457,0.17802503477051462,0.27009735744089014,0.27747040249686955
Compas Dataset,RandomForestClassifier,['sex'],Reweighing Bias Mitigation,{},0.6441237830319888,0.6761819694443479,0.6778378024968218,0.6767332977637187,0.5515994436717663,0.6642580271603288,0.5246420312653405,0.6707512411327239,0.6378320069423247,0.10916762747279336,0.10769934384106783,0.13961599589498833,0.0329192341903992,0.10916762747279336,0.10769934384106783,0.13961599589498833,1.267273863461524,0.20876243098626673,0.2235396383866481,0.021727412706180886,0.23551361835408416,0.021727412706180886,0.021727412706180886,0.23551361835408416,0.35145626118144613,0.10769934384106783,0.10916762747279336,4.5462229956650163e+18,0.3729833101529903,0.1786161335187761,0.17726008344923505,0.2711404728789986,0.28096977608406715
