data,ML method,sensitive attrs,bias mitigation,other,accuracy,precision,recall,f1score,mean_pred,race|unprivileged mean_pred,race|privileged mean_pred,race|unprivileged acc,race|privileged acc,race|[AOD] Average Odds Difference,race|[EOD] Equal Opportunity Difference,race|[SPD] Statistical Parity Difference,race|[ERD] Error Rate Difference,race|[A_AOD] Absolute Average Odds Difference,race|[A_EOD] Absolute Equal Opportunity Difference,race|[A_SPD] Absolute Statistical Parity Difference,race|[DI] Disparate Impact,race|[DI_FM] Disparate Impact the way it was implemented in FairMask,race|[FR] Flip Rate,race|[SF] Statistical Parity Subgroup Fairness for One Attribute,race|[DF] Differential Fairness for One Attribute,[SF] Statistical Parity Subgroup Fairness,[SF] Statistical Parity Subgroup Fairness if 0 was the positive label,[DF] Differential Fairness,[DF] Differential Fairness if 0 was the positive label,[MEOD] M Equal Opportunity Difference,[MAOD] M Average Odds Difference,id,TPR,FPR,FNR,TNR,MCC
Compas Dataset,RandomForestClassifier,['race'],FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Latent sens ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 16}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8]}""}",0.640194714875,0.656304795475,0.7187134504499999,0.68558995945,0.5988873436250001,0.58066220205,0.6343762671250001,0.63482022025,0.650235701325,-0.03255233115,-0.02840647775,-0.05371406505,-0.015415481025,0.042840491,0.0429497762,0.05937912595,0.9177739252,0.1041386964,0.255737134875,0.013295732225,0.0976344141,0.013295732225,0.013295732225,0.0976344141,0.1536256357,0.0429497762,0.042840491,4.18151069e+18,0.3929068150538732,0.20598052857112678,0.15382475661608602,0.247287899758914,0.26873696526190405
Compas Dataset,RandomForestClassifier,['race'],FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Latent sens ADV loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 16}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8]}, Pos Y vec loss: {'weight': 1200000}""}",0.63956884565,0.654454240025,0.7215670392,0.686078856775,0.6027816412,0.5909820561,0.6256014295,0.6366851543000001,0.6451261482749999,-0.01467249015,-0.0059554145,-0.034619373325,-0.008440993999999999,0.030243038049999997,0.03696137965,0.043050007025,0.946727448875,0.074114129425,0.264012517325,0.00962137425,0.07090401992499999,0.00962137425,0.00962137425,0.07090401992499999,0.1103602811,0.03696137965,0.030243038049999997,4.18151069e+18,0.3945410291968272,0.20824061200317284,0.1521905423774205,0.2450278164225795,0.26656937429796024
Compas Dataset,RandomForestClassifier,['race'],FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 16}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8]}""}",0.640020862275,0.657087663325,0.714936913625,0.6842917507,0.595027816325,0.58351999645,0.617575977875,0.637381498625,0.645054985225,-0.013024045625,-0.00499872495,-0.034055981375,-0.0076734865999999995,0.030610950925,0.031341145800000005,0.041458944375,0.946944646725,0.072474209475,0.266376912375,0.009264818825,0.069271306925,0.009264818825,0.009264818825,0.069271306925,0.104301762775,0.031341145800000005,0.030610950925,4.18151069e+18,0.3908901251000531,0.2041376912249469,0.15584144643524983,0.24913073723975016,0.2687623378764336
Compas Dataset,RandomForestClassifier,['race'],FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Reconstruction loss', 'KL divergence loss'])Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 16}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8]}, Pos Y vec loss: {'weight': 1200000}""}",0.637969402025,0.654730350825,0.7152187284,0.6831549204,0.5972183588,0.58718806255,0.6169244383,0.63695886765,0.6400400146,-0.010188922075,0.002678773949999999,-0.0297363757,-0.0030811469749999995,0.029529978175,0.0449248581,0.03772521265,0.9545907885,0.06518199775,0.264603616125,0.008406098325,0.062174406275,0.008406098325,0.008406098325,0.062174406275,0.097004032925,0.0449248581,0.029529978175,4.18151069e+18,0.39095966620728956,0.20625869259271043,0.15577190536767568,0.2470097358323243,0.2642519008840386
Compas Dataset,RandomForestClassifier,['race'],FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Sensitive KL loss', 'Latent sens ADV loss', 'Reconstruction loss', 'KL divergence loss'])Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8]}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 16}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8]}, Pos Y vec loss: {'weight': 1200000}""}",0.641724617575,0.65681999685,0.72282633855,0.68774064505,0.601738525675,0.590047269675,0.624411242175,0.63917939395,0.64647568665,-0.013971963649999999,-0.003996058925,-0.03436397245,-0.007296292649999999,0.03005630035,0.040225866475,0.04063636875,0.9472656911999999,0.069682157,0.26342141865,0.009109051875,0.06650414340000001,0.009109051875,0.009109051875,0.06650414340000001,0.10536689084999999,0.040225866475,0.03005630035,4.18151069e+18,0.39509735743848745,0.20664116823651252,0.15163421422793472,0.2466272600970653,0.27188314066654923
Compas Dataset,RandomForestClassifier,['race'],FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Sensitive KL loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8]}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 16}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8]}""}",0.638038943025,0.6542182454,0.717364033825,0.683779124125,0.599582753925,0.593506194625,0.611247931575,0.63635170445,0.641174236075,0.001974508825,0.0115658275,-0.017741736850000002,-0.00482253175,0.031035288175000002,0.0442848696,0.03768845985,0.974142532025,0.0642721832,0.2657162725,0.008443867075,0.062781967175,0.008443867075,0.008443867075,0.062781967175,0.09531679177499999,0.0442848696,0.031035288175000002,4.18151069e+18,0.39217663430860983,0.2074061196163902,0.15455493740883813,0.24586230866616185,0.26440449249991516
Compas Dataset,RandomForestClassifier,['race'],FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Sensitive KL loss', 'Reconstruction loss', 'KL divergence loss'])Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8]}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 16}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8]}, Pos Y vec loss: {'weight': 1200000}""}",0.6387343533250001,0.655549924325,0.71556651725,0.683750421575,0.5970792767499999,0.58782668345,0.61481060855,0.6361062397999999,0.64362317795,-0.006677223475000001,0.0011215909249999996,-0.026983925,-0.00751693805,0.025304798275000002,0.030183789725,0.0319936641,0.9577464765,0.055325161575000004,0.2670027816,0.00718569605,0.05305342805,0.00718569605,0.00718569605,0.05305342805,0.081538838925,0.030183789725,0.025304798275000002,4.18151069e+18,0.3912726008430812,0.20580667590691887,0.1554589708078956,0.2474617524421044,0.26548164825321946
Compas Dataset,RandomForestClassifier,['race'],FairBalance Bias Mitigation,{},0.636474269875,0.6670150998000001,0.6695786246,0.6679086818,0.548852573025,0.509967470075,0.624595070775,0.63367304215,0.6421958596999999,-0.094663423075,-0.08323503462500001,-0.11462760055000001,-0.008522817475,0.094663423075,0.083537795325,0.11462760055000001,0.818080314825,0.227557443225,0.25678025032499996,0.02566571755,0.20290635225,0.02566571755,0.02566571755,0.20290635225,0.268114413775,0.083537795325,0.094663423075,4.18151069e+18,0.3660292072463286,0.18282336577867142,0.18070236441102278,0.27044506256397727,0.2662415632428262
Compas Dataset,RandomForestClassifier,['race'],FairMask Bias Mitigation,{},0.637691237825,0.666814607,0.6746290671499999,0.6703501145499999,0.552990264175,0.5115218416,0.6338103958,0.637488964075,0.6384256536249999,-0.10401265207499999,-0.08298352545,-0.12228855402500001,-0.0009366894249999997,0.10401265207499999,0.0861632575,0.12228855402500001,0.8090545823499999,0.240687702875,0.0,0.027376243099999996,0.21377499802500002,0.027376243099999996,0.027376243099999996,0.21377499802500002,0.29101914357499997,0.0861632575,0.10401265207499999,4.18151069e+18,0.3687065368037211,0.18428372737127885,0.1780250348028603,0.26898470102213967,0.26819097479702064
Compas Dataset,RandomForestClassifier,['race'],LFR,{'c': 'LFR'},0.642524339325,0.666966449125,0.69177460185,0.6787240469,0.566933240625,0.539305192925,0.62111554795,0.64250493385,0.64237423505,-0.061658644725,-0.043585158575,-0.0818103549,0.0001306988000000002,0.062256309975,0.051790124275,0.08182442205,0.8698153761,0.154382760825,0.277260083475,0.01827923195,0.141497507375,0.01827923195,0.01827923195,0.141497507375,0.196486865675,0.051790124275,0.062256309975,4.18151069e+18,0.37809457579154687,0.18883866483345316,0.1686369958314914,0.2644297635435086,0.27654373918799935
Compas Dataset,RandomForestClassifier,['race'],No Bias Mitigation,{},0.63939499305,0.66799345515,0.677353912,0.6722503504249999,0.554415855325,0.512485978575,0.636314620025,0.6364377863999999,0.645338402725,-0.103876024875,-0.09044148585,-0.12382864147500001,-0.00890061635,0.103876024875,0.09174419865,0.12382864147500001,0.8071296885000001,0.24430398802500003,0.24002086225000002,0.027700783950000002,0.21641528305,0.027700783950000002,0.027700783950000002,0.21641528305,0.2952868194,0.09174419865,0.103876024875,4.18151069e+18,0.3702712099993705,0.1841446453256295,0.1764603615259592,0.2691237831490408,0.27141883120241206
Compas Dataset,RandomForestClassifier,['race'],Reweighing Bias Mitigation,{},0.639534075125,0.6676644297000001,0.679076078675,0.672911975975,0.55615438105,0.519103944625,0.6287347785749999,0.6359897371,0.646462845575,-0.089311692525,-0.07931690635,-0.10963083385000001,-0.010473108425,0.089311692525,0.08177140495,0.10963083385000001,0.8271922485750001,0.214002680625,0.251703755175,0.024501171199999998,0.19179984352499999,0.024501171199999998,0.024501171199999998,0.19179984352499999,0.260305180375,0.08177140495,0.089311692525,4.18151069e+18,0.37121001389207237,0.18494436715792764,0.17552155775342682,0.2683240611965732,0.271507796589023
